tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_hand_r,winner_hand_l,loser_hand_r,loser_hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F,player_1,player_2,player_1_win,player_2_win
2012-418,Washington,Hard,32,A,20120730,1,103888,1.0,,Mardy Fish,R,188.0,USA,30.6392881588,15.0,1955.0,103451,,,Bjorn Phau,R,175.0,GER,32.8213552361,77.0,627.0,4-6 6-1 6-2,3,R32,113.0,15.0,3.0,82.0,49.0,34.0,22.0,13.0,6.0,7.0,5.0,5.0,81.0,47.0,31.0,15.0,12.0,5.0,9.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103451,103888,False,True
2012-418,Washington,Hard,32,A,20120730,2,105575,,WC,Ricardas Berankis,R,175.0,LTU,22.1081451061,103.0,549.0,103917,,,Nicolas Mahut,R,190.0,FRA,30.5215605749,62.0,744.0,6-4 7-5,3,R32,102.0,10.0,5.0,68.0,33.0,28.0,20.0,11.0,0.0,0.0,10.0,1.0,90.0,55.0,39.0,15.0,11.0,11.0,13.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,105575,103917,True,False
2012-418,Washington,Hard,32,A,20120730,3,103598,,,Xavier Malisse,R,185.0,BEL,32.0301163587,67.0,686.0,103908,,,Paul Henri Mathieu,R,185.0,FRA,30.546201232,142.0,387.0,4-6 6-2 6-1,3,R32,105.0,12.0,3.0,70.0,35.0,30.0,16.0,12.0,1.0,4.0,4.0,5.0,87.0,43.0,26.0,17.0,13.0,12.0,19.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103598,103908,True,False
2012-418,Washington,Hard,32,A,20120730,4,104871,6.0,,Jeremy Chardy,R,188.0,FRA,25.4620123203,47.0,899.0,104273,,,Edouard Roger Vasselin,R,188.0,FRA,28.6707734428,100.0,555.0,3-6 7-6(3) 6-4,3,R32,131.0,19.0,5.0,102.0,64.0,50.0,19.0,15.0,5.0,6.0,9.0,7.0,103.0,68.0,57.0,14.0,16.0,3.0,4.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104273,104871,False,True
2012-418,Washington,Hard,32,A,20120730,5,103163,4.0,,Tommy Haas,R,188.0,GER,34.3244353183,36.0,1138.0,103188,,Q,Michael Russell,R,173.0,USA,34.2477754962,81.0,615.0,6-4 6-2,3,R32,75.0,5.0,3.0,45.0,27.0,23.0,13.0,9.0,0.0,0.0,5.0,3.0,61.0,41.0,28.0,8.0,9.0,4.0,7.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103188,103163,False,True
2012-418,Washington,Hard,32,A,20120730,6,104919,,,Leonardo Mayer,R,188.0,ARG,25.2101300479,63.0,707.0,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,29.1553730322,71.0,651.0,7-6(5) 7-6(8),3,R32,119.0,6.0,4.0,77.0,48.0,39.0,18.0,12.0,0.0,0.0,8.0,5.0,78.0,40.0,30.0,25.0,12.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104919,104198,True,False
2012-418,Washington,Hard,32,A,20120730,7,104594,,,Marinko Matosevic,R,194.0,AUS,26.9760438056,64.0,706.0,105028,,Q,Jesse Levine,L,175.0,CAN,24.7912388775,89.0,585.0,3-6 7-6(5) 6-3,3,R32,134.0,5.0,1.0,95.0,62.0,43.0,20.0,16.0,3.0,6.0,5.0,3.0,87.0,60.0,42.0,15.0,14.0,3.0,5.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,105028,104594,False,True
2012-418,Washington,Hard,32,A,20120730,8,104735,,,Tobias Kamke,R,180.0,GER,26.1930184805,107.0,538.0,105332,7.0,,Benoit Paire,R,196.0,FRA,23.227926078,50.0,880.0,6-3 7-5,3,R32,71.0,0.0,4.0,60.0,33.0,22.0,8.0,10.0,2.0,7.0,5.0,3.0,65.0,35.0,20.0,5.0,11.0,1.0,9.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104735,105332,True,False
2012-418,Washington,Hard,32,A,20120730,9,105023,8.0,,Sam Querrey,R,198.0,USA,24.8131416838,38.0,1029.0,104214,,,Igor Andreev,R,185.0,RUS,29.0458590007,92.0,579.0,7-6(2) 6-7(2) 7-6(3),3,R32,133.0,18.0,10.0,113.0,61.0,51.0,29.0,18.0,4.0,6.0,8.0,1.0,112.0,70.0,56.0,23.0,18.0,1.0,3.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,105023,104214,True,False
2012-418,Washington,Hard,32,A,20120730,10,103794,,,Benjamin Becker,R,178.0,GER,31.1211498973,105.0,543.0,105449,,WC,Steve Johnson,R,188.0,USA,22.598220397,360.0,115.0,6-4 6-3,3,R32,73.0,7.0,2.0,59.0,28.0,20.0,18.0,9.0,3.0,4.0,7.0,3.0,57.0,30.0,21.0,11.0,10.0,5.0,9.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103794,105449,True,False
2012-418,Washington,Hard,32,A,20120730,11,103722,,Q,Florent Serra,R,180.0,FRA,31.4168377823,132.0,424.0,104548,,WC,Brian Baker,R,190.0,USA,27.2498288843,78.0,625.0,4-6 6-3 6-4,3,R32,131.0,4.0,6.0,119.0,60.0,40.0,30.0,15.0,13.0,16.0,5.0,5.0,79.0,48.0,31.0,17.0,14.0,4.0,8.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104548,103722,False,True
2012-418,Washington,Hard,32,A,20120730,12,104731,3.0,,Kevin Anderson,R,203.0,RSA,26.2012320329,34.0,1180.0,105132,,,Jurgen Zopp,R,190.0,EST,24.3367556468,82.0,615.0,6-3 6-2,3,R32,68.0,13.0,1.0,55.0,36.0,30.0,11.0,9.0,5.0,5.0,3.0,3.0,46.0,25.0,18.0,8.0,8.0,4.0,7.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104731,105132,True,False
2012-418,Washington,Hard,32,A,20120730,13,103484,,,James Blake,R,185.0,USA,32.5886379192,116.0,482.0,104665,5.0,,Pablo Andujar,R,180.0,ESP,26.5160848734,39.0,985.0,4-6 6-2 6-2,3,R32,103.0,9.0,0.0,78.0,42.0,34.0,18.0,13.0,3.0,5.0,3.0,5.0,88.0,62.0,38.0,10.0,13.0,5.0,10.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104665,103484,False,True
2012-418,Washington,Hard,32,A,20120730,14,103843,,Q,Marco Chiudinelli,R,185.0,SUI,30.8856947296,149.0,362.0,104547,,,Horacio Zeballos,L,188.0,ARG,27.2580424367,110.0,512.0,7-5 7-5,3,R32,153.0,5.0,3.0,81.0,53.0,40.0,14.0,12.0,7.0,8.0,7.0,2.0,94.0,55.0,36.0,17.0,12.0,6.0,9.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,103843,104547,True,False
2012-418,Washington,Hard,32,A,20120730,15,103105,,,Ruben Ramirez Hidalgo,R,183.0,ESP,34.5626283368,97.0,566.0,105051,,,Matthew Ebden,R,188.0,AUS,24.6762491444,72.0,651.0,6-3 6-2,3,R32,95.0,3.0,5.0,54.0,26.0,20.0,14.0,9.0,3.0,5.0,7.0,6.0,74.0,48.0,25.0,9.0,8.0,5.0,10.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,105051,103105,False,True
2012-418,Washington,Hard,32,A,20120730,16,105238,2.0,,Alexandr Dolgopolov,R,180.0,UKR,23.7262149213,25.0,1460.0,104262,,,Flavio Cipolla,R,173.0,ITA,28.7775496235,96.0,566.0,6-1 6-3,3,R32,59.0,5.0,1.0,43.0,21.0,18.0,15.0,8.0,0.0,0.0,1.0,1.0,52.0,30.0,17.0,11.0,8.0,4.0,8.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,105238,104262,True,False
2012-418,Washington,Hard,32,A,20120730,17,103888,1.0,,Mardy Fish,R,188.0,USA,30.6392881588,15.0,1955.0,105575,,WC,Ricardas Berankis,R,175.0,LTU,22.1081451061,103.0,549.0,6-3 6-1,3,R16,61.0,10.0,2.0,49.0,31.0,25.0,11.0,8.0,2.0,2.0,4.0,6.0,43.0,20.0,12.0,9.0,8.0,1.0,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,105575,103888,False,True
2012-418,Washington,Hard,32,A,20120730,18,103598,,,Xavier Malisse,R,185.0,BEL,32.0301163587,67.0,686.0,104871,6.0,,Jeremy Chardy,R,188.0,FRA,25.4620123203,47.0,899.0,6-3 6-2,3,R16,62.0,8.0,2.0,47.0,32.0,26.0,11.0,9.0,0.0,0.0,5.0,5.0,47.0,28.0,18.0,8.0,8.0,2.0,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,103598,104871,True,False
2012-418,Washington,Hard,32,A,20120730,19,103163,4.0,,Tommy Haas,R,188.0,GER,34.3244353183,36.0,1138.0,104919,,,Leonardo Mayer,R,188.0,ARG,25.2101300479,63.0,707.0,6-4 7-5,3,R16,100.0,8.0,3.0,56.0,35.0,29.0,13.0,11.0,2.0,3.0,7.0,2.0,69.0,47.0,32.0,9.0,11.0,5.0,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,103163,104919,True,False
2012-418,Washington,Hard,32,A,20120730,20,104735,,,Tobias Kamke,R,180.0,GER,26.1930184805,107.0,538.0,104594,,,Marinko Matosevic,R,194.0,AUS,26.9760438056,64.0,706.0,6-4 6-3,3,R16,91.0,2.0,3.0,52.0,27.0,21.0,13.0,9.0,0.0,1.0,6.0,1.0,77.0,49.0,26.0,14.0,10.0,13.0,17.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,104735,104594,True,False
2012-418,Washington,Hard,32,A,20120730,21,105023,8.0,,Sam Querrey,R,198.0,USA,24.8131416838,38.0,1029.0,103794,,,Benjamin Becker,R,178.0,GER,31.1211498973,105.0,543.0,6-4 6-3,3,R16,77.0,9.0,4.0,51.0,24.0,24.0,14.0,10.0,1.0,2.0,8.0,4.0,65.0,32.0,25.0,11.0,9.0,8.0,11.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,105023,103794,True,False
2012-418,Washington,Hard,32,A,20120730,22,104731,3.0,,Kevin Anderson,R,203.0,RSA,26.2012320329,34.0,1180.0,103722,,Q,Florent Serra,R,180.0,FRA,31.4168377823,132.0,424.0,6-4 6-4,3,R16,82.0,12.0,3.0,57.0,33.0,28.0,13.0,10.0,1.0,2.0,2.0,2.0,64.0,44.0,28.0,10.0,10.0,4.0,7.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,104731,103722,True,False
2012-418,Washington,Hard,32,A,20120730,23,103484,,,James Blake,R,185.0,USA,32.5886379192,116.0,482.0,103843,,Q,Marco Chiudinelli,R,185.0,SUI,30.8856947296,149.0,362.0,6-2 6-4,3,R16,76.0,9.0,3.0,62.0,35.0,25.0,17.0,9.0,3.0,3.0,2.0,2.0,62.0,38.0,23.0,11.0,9.0,3.0,6.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,103484,103843,True,False
2012-418,Washington,Hard,32,A,20120730,24,105238,2.0,,Alexandr Dolgopolov,R,180.0,UKR,23.7262149213,25.0,1460.0,103105,,,Ruben Ramirez Hidalgo,R,183.0,ESP,34.5626283368,97.0,566.0,6-1 6-3,3,R16,55.0,15.0,0.0,44.0,29.0,26.0,8.0,8.0,0.0,0.0,3.0,4.0,51.0,32.0,18.0,7.0,8.0,3.0,7.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,103105,105238,False,True
2012-418,Washington,Hard,32,A,20120730,25,103888,1.0,,Mardy Fish,R,188.0,USA,30.6392881588,15.0,1955.0,103598,,,Xavier Malisse,R,185.0,BEL,32.0301163587,67.0,686.0,6-3 6-4,3,QF,81.0,10.0,2.0,65.0,27.0,20.0,25.0,10.0,2.0,2.0,2.0,3.0,50.0,30.0,23.0,9.0,9.0,0.0,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,103888,103598,True,False
2012-418,Washington,Hard,32,A,20120730,26,103163,4.0,,Tommy Haas,R,188.0,GER,34.3244353183,36.0,1138.0,104735,,,Tobias Kamke,R,180.0,GER,26.1930184805,107.0,538.0,6-1 6-2,3,QF,67.0,4.0,6.0,43.0,19.0,16.0,16.0,8.0,0.0,0.0,3.0,3.0,44.0,23.0,10.0,10.0,7.0,1.0,5.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,104735,103163,False,True
2012-418,Washington,Hard,32,A,20120730,27,105023,8.0,,Sam Querrey,R,198.0,USA,24.8131416838,38.0,1029.0,104731,3.0,,Kevin Anderson,R,203.0,RSA,26.2012320329,34.0,1180.0,6-4 6-4,3,QF,81.0,7.0,2.0,55.0,26.0,22.0,20.0,10.0,0.0,0.0,11.0,5.0,56.0,33.0,22.0,14.0,10.0,0.0,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,105023,104731,True,False
2012-418,Washington,Hard,32,A,20120730,28,105238,2.0,,Alexandr Dolgopolov,R,180.0,UKR,23.7262149213,25.0,1460.0,103484,,,James Blake,R,185.0,USA,32.5886379192,116.0,482.0,7-6(3) 6-4,3,QF,83.0,7.0,3.0,64.0,41.0,31.0,11.0,11.0,4.0,7.0,8.0,3.0,81.0,45.0,29.0,16.0,11.0,5.0,9.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,103484,105238,False,True
2012-418,Washington,Hard,32,A,20120730,29,103163,4.0,,Tommy Haas,R,188.0,GER,34.3244353183,36.0,1138.0,103888,1.0,,Mardy Fish,R,188.0,USA,30.6392881588,15.0,1955.0,6-3 7-5,3,SF,93.0,8.0,1.0,57.0,30.0,28.0,18.0,11.0,3.0,3.0,11.0,4.0,59.0,24.0,22.0,16.0,10.0,1.0,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,103888,103163,False,True
2012-418,Washington,Hard,32,A,20120730,30,105238,2.0,,Alexandr Dolgopolov,R,180.0,UKR,23.7262149213,25.0,1460.0,105023,8.0,,Sam Querrey,R,198.0,USA,24.8131416838,38.0,1029.0,6-4 6-4,3,SF,75.0,8.0,1.0,62.0,36.0,31.0,14.0,10.0,5.0,5.0,6.0,6.0,61.0,29.0,24.0,15.0,10.0,1.0,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,105023,105238,False,True
2012-418,Washington,Hard,32,A,20120730,31,105238,2.0,,Alexandr Dolgopolov,R,180.0,UKR,23.7262149213,25.0,1460.0,103163,4.0,,Tommy Haas,R,188.0,GER,34.3244353183,36.0,1138.0,6-7(7) 6-4 6-1,3,F,136.0,11.0,0.0,99.0,52.0,41.0,26.0,15.0,2.0,3.0,9.0,11.0,102.0,66.0,48.0,14.0,14.0,4.0,8.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,105238,103163,True,False
2012-439,Umag,Clay,28,A,20120709,1,105208,,,Ernests Gulbis,R,190.0,LAT,23.8576317591,78.0,631.0,103165,,Q,Gorka Fraile,R,180.0,ESP,34.2559890486,930.0,9.0,6-1 6-3,3,R32,64.0,14.0,5.0,52.0,32.0,29.0,7.0,8.0,2.0,2.0,0.0,1.0,53.0,40.0,25.0,3.0,8.0,4.0,8.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,105208,103165,True,False
2012-439,Umag,Clay,28,A,20120709,2,105723,,WC,Andrey Kuznetsov,R,185.0,RUS,21.3771389459,137.0,382.0,103926,,,Daniel Munoz De La Nava,L,,ESP,30.4421629021,136.0,383.0,6-3 5-7 7-6(5),3,R32,177.0,7.0,8.0,111.0,71.0,51.0,17.0,17.0,2.0,6.0,0.0,9.0,133.0,75.0,49.0,28.0,16.0,17.0,21.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,105723,103926,True,False
2012-439,Umag,Clay,28,A,20120709,3,106207,,WC,Mate Pavic,L,,CRO,19.0143737166,547.0,54.0,103507,6.0,,Juan Carlos Ferrero,R,183.0,ESP,32.4052019165,37.0,1045.0,6-2 6-2,3,R32,61.0,5.0,3.0,55.0,34.0,25.0,12.0,8.0,4.0,4.0,0.0,2.0,42.0,19.0,12.0,8.0,8.0,2.0,6.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,106207,103507,True,False
2012-439,Umag,Clay,28,A,20120709,4,103808,,,Potito Starace,R,188.0,ITA,30.9869952088,95.0,558.0,103657,,Q,Ivo Klec,R,183.0,SVK,31.6112251882,427.0,82.0,6-3 7-6(6),3,R32,102.0,3.0,1.0,63.0,47.0,34.0,13.0,11.0,1.0,2.0,0.0,2.0,78.0,48.0,36.0,10.0,10.0,7.0,9.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,103657,103808,False,True
2012-439,Umag,Clay,28,A,20120709,5,104897,,,Matthias Bachinger,R,188.0,GER,25.2703627652,108.0,497.0,105311,,,Joao Sousa,R,,POR,23.2772073922,143.0,369.0,6-7(5) 6-1 7-6(6),3,R32,162.0,11.0,4.0,109.0,52.0,40.0,25.0,15.0,10.0,14.0,2.0,6.0,113.0,79.0,48.0,13.0,16.0,5.0,12.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,105311,104897,False,True
2012-439,Umag,Clay,28,A,20120709,6,105373,7.0,,Martin Klizan,L,190.0,SVK,22.9952087611,60.0,753.0,105379,,WC,Aljaz Bedene,R,181.0,SLO,22.9760438056,111.0,489.0,6-2 6-2,3,R32,77.0,2.0,3.0,47.0,23.0,18.0,14.0,8.0,1.0,2.0,1.0,6.0,55.0,27.0,18.0,7.0,8.0,4.0,9.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,105373,105379,True,False
2012-439,Umag,Clay,28,A,20120709,7,104122,5.0,,Carlos Berlocq,R,183.0,ARG,29.4291581109,38.0,985.0,104471,,,Ivan Dodig,R,183.0,CRO,27.5154004107,97.0,555.0,6-4 6-0,3,R32,85.0,1.0,1.0,39.0,30.0,25.0,7.0,8.0,0.0,0.0,3.0,1.0,54.0,29.0,16.0,11.0,8.0,2.0,6.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,104122,104471,True,False
2012-439,Umag,Clay,28,A,20120709,8,105477,,Q,Marco Trungelliti,R,,ARG,22.4366872005,250.0,185.0,103893,,,Paolo Lorenzi,R,183.0,ITA,30.5653661875,88.0,579.0,7-5 6-4,3,R32,127.0,1.0,5.0,77.0,44.0,27.0,18.0,11.0,5.0,8.0,2.0,1.0,67.0,44.0,24.0,13.0,11.0,6.0,11.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,103893,105477,False,True
2012-439,Umag,Clay,28,A,20120709,9,104926,,,Fabio Fognini,R,178.0,ITA,25.1279945243,63.0,740.0,103971,,,Karol Beck,R,180.0,SVK,30.2669404517,117.0,463.0,6-3 6-1,3,R32,61.0,1.0,2.0,40.0,26.0,22.0,10.0,8.0,0.0,0.0,0.0,7.0,59.0,31.0,16.0,13.0,8.0,4.0,8.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,103971,104926,False,True
2012-439,Umag,Clay,28,A,20120709,10,104639,,,Wayne Odesnik,L,180.0,USA,26.6310746064,130.0,415.0,104273,8.0,,Edouard Roger Vasselin,R,188.0,FRA,28.6132785763,74.0,647.0,6-7(4) 6-2 7-5,3,R32,173.0,6.0,5.0,110.0,66.0,45.0,27.0,16.0,7.0,9.0,4.0,5.0,106.0,59.0,40.0,25.0,16.0,3.0,8.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,104273,104639,False,True
2012-439,Umag,Clay,28,A,20120709,11,104882,,,Blaz Kavcic,R,188.0,SLO,25.3470225873,71.0,657.0,105099,,,Antonio Veic,R,180.0,CRO,24.3887748118,131.0,408.0,6-2 6-2,3,R32,75.0,0.0,1.0,40.0,26.0,19.0,10.0,8.0,0.0,1.0,0.0,2.0,44.0,27.0,13.0,6.0,8.0,2.0,7.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,105099,104882,False,True
2012-439,Umag,Clay,28,A,20120709,12,104978,,,Daniel Brands,R,196.0,GER,24.9801505818,120.0,451.0,104473,,Q,Walter Trusendi,U,,ITA,27.5126625599,386.0,101.0,6-1 7-6(8),3,R32,107.0,3.0,3.0,67.0,39.0,28.0,13.0,9.0,2.0,4.0,4.0,5.0,75.0,52.0,31.0,7.0,10.0,5.0,10.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,104978,104473,True,False
2012-439,Umag,Clay,28,A,20120709,13,104269,1.0,,Fernando Verdasco,L,188.0,ESP,28.6488706366,16.0,1810.0,105208,,,Ernests Gulbis,R,190.0,LAT,23.8576317591,78.0,631.0,6-2 3-6 6-1,3,R16,126.0,4.0,6.0,75.0,48.0,40.0,11.0,12.0,4.0,6.0,8.0,9.0,91.0,47.0,31.0,19.0,12.0,13.0,18.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,104269,105208,True,False
2012-439,Umag,Clay,28,A,20120709,14,105723,,WC,Andrey Kuznetsov,R,185.0,RUS,21.3771389459,137.0,382.0,106207,,WC,Mate Pavic,L,,CRO,19.0143737166,547.0,54.0,7-6(0) 6-1,3,R16,89.0,2.0,3.0,60.0,31.0,25.0,18.0,10.0,2.0,3.0,6.0,2.0,70.0,44.0,28.0,9.0,9.0,4.0,7.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,105723,106207,True,False
2012-439,Umag,Clay,28,A,20120709,15,104719,4.0,,Marcel Granollers,R,190.0,ESP,26.2422997947,24.0,1530.0,103808,,,Potito Starace,R,188.0,ITA,30.9869952088,95.0,558.0,6-4 3-6 6-3,3,R16,146.0,3.0,2.0,82.0,55.0,42.0,10.0,14.0,5.0,8.0,0.0,1.0,98.0,64.0,39.0,17.0,14.0,12.0,16.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,104719,103808,True,False
2012-439,Umag,Clay,28,A,20120709,16,104897,,,Matthias Bachinger,R,188.0,GER,25.2703627652,108.0,497.0,105373,7.0,,Martin Klizan,L,190.0,SVK,22.9952087611,60.0,753.0,6-0 2-6 6-4,3,R16,114.0,8.0,1.0,75.0,39.0,28.0,16.0,12.0,5.0,8.0,3.0,5.0,80.0,46.0,28.0,14.0,12.0,8.0,13.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,104897,105373,True,False
2012-439,Umag,Clay,28,A,20120709,17,104122,5.0,,Carlos Berlocq,R,183.0,ARG,29.4291581109,38.0,985.0,105477,,Q,Marco Trungelliti,R,,ARG,22.4366872005,250.0,185.0,7-6(4) 4-6 6-1,3,R16,187.0,2.0,5.0,103.0,68.0,41.0,14.0,14.0,6.0,12.0,2.0,4.0,89.0,34.0,20.0,24.0,15.0,6.0,14.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,105477,104122,False,True
2012-439,Umag,Clay,28,A,20120709,18,105238,3.0,,Alexandr Dolgopolov,R,180.0,UKR,23.6687200548,19.0,1620.0,104926,,,Fabio Fognini,R,178.0,ITA,25.1279945243,63.0,740.0,6-2 6-4,3,R16,76.0,1.0,0.0,56.0,30.0,24.0,15.0,9.0,2.0,2.0,1.0,2.0,62.0,43.0,27.0,9.0,9.0,3.0,6.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,104926,105238,False,True
2012-439,Umag,Clay,28,A,20120709,19,104639,,,Wayne Odesnik,L,180.0,USA,26.6310746064,130.0,415.0,104882,,,Blaz Kavcic,R,188.0,SLO,25.3470225873,71.0,657.0,3-6 7-5 7-6(3),3,R16,188.0,2.0,7.0,120.0,70.0,42.0,21.0,17.0,11.0,19.0,3.0,3.0,96.0,54.0,33.0,18.0,16.0,3.0,10.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,104639,104882,True,False
2012-439,Umag,Clay,28,A,20120709,20,105227,2.0,,Marin Cilic,R,198.0,CRO,23.7782340862,15.0,1825.0,104978,,,Daniel Brands,R,196.0,GER,24.9801505818,120.0,451.0,6-3 6-2,3,R16,65.0,6.0,0.0,52.0,29.0,21.0,14.0,9.0,2.0,3.0,2.0,2.0,42.0,28.0,16.0,5.0,8.0,1.0,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,105227,104978,True,False
2012-439,Umag,Clay,28,A,20120709,21,104269,1.0,,Fernando Verdasco,L,188.0,ESP,28.6488706366,16.0,1810.0,105723,,WC,Andrey Kuznetsov,R,185.0,RUS,21.3771389459,137.0,382.0,6-2 6-2,3,QF,85.0,2.0,3.0,61.0,45.0,36.0,6.0,8.0,6.0,6.0,2.0,5.0,62.0,40.0,24.0,7.0,8.0,3.0,7.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,105723,104269,False,True
2012-439,Umag,Clay,28,A,20120709,22,104719,4.0,,Marcel Granollers,R,190.0,ESP,26.2422997947,24.0,1530.0,104897,,,Matthias Bachinger,R,188.0,GER,25.2703627652,108.0,497.0,1-6 6-3 7-5,3,QF,137.0,0.0,2.0,79.0,50.0,39.0,16.0,14.0,7.0,10.0,3.0,4.0,96.0,51.0,42.0,17.0,14.0,10.0,13.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,104897,104719,False,True
2012-439,Umag,Clay,28,A,20120709,23,105238,3.0,,Alexandr Dolgopolov,R,180.0,UKR,23.6687200548,19.0,1620.0,104122,5.0,,Carlos Berlocq,R,183.0,ARG,29.4291581109,38.0,985.0,6-4 6-4,3,QF,84.0,4.0,2.0,60.0,28.0,24.0,18.0,10.0,4.0,5.0,4.0,2.0,64.0,45.0,28.0,10.0,10.0,1.0,4.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,104122,105238,False,True
2012-439,Umag,Clay,28,A,20120709,24,105227,2.0,,Marin Cilic,R,198.0,CRO,23.7782340862,15.0,1825.0,104639,,,Wayne Odesnik,L,180.0,USA,26.6310746064,130.0,415.0,6-4 6-0,3,QF,92.0,8.0,2.0,65.0,39.0,29.0,11.0,8.0,5.0,6.0,0.0,3.0,53.0,34.0,16.0,7.0,8.0,3.0,8.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,105227,104639,True,False
2012-439,Umag,Clay,28,A,20120709,25,104719,4.0,,Marcel Granollers,R,190.0,ESP,26.2422997947,24.0,1530.0,104269,1.0,,Fernando Verdasco,L,188.0,ESP,28.6488706366,16.0,1810.0,6-2 6-7(5) 6-1,3,SF,172.0,5.0,2.0,94.0,58.0,37.0,23.0,14.0,0.0,2.0,3.0,5.0,100.0,71.0,38.0,17.0,13.0,9.0,15.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,104719,104269,True,False
2012-439,Umag,Clay,28,A,20120709,26,105227,2.0,,Marin Cilic,R,198.0,CRO,23.7782340862,15.0,1825.0,105238,3.0,,Alexandr Dolgopolov,R,180.0,UKR,23.6687200548,19.0,1620.0,7-5 6-2,3,SF,81.0,1.0,2.0,59.0,26.0,17.0,21.0,10.0,0.0,2.0,1.0,4.0,55.0,25.0,15.0,13.0,10.0,4.0,9.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,105238,105227,False,True
