tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_hand_r,winner_hand_l,loser_hand_r,loser_hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F,player_1,player_2,player_1_win,player_2_win
2000-717,Orlando,Clay,32,A,20000501,17,103602,,Q,Fernando Gonzalez,R,183.0,CHI,19.7563312799,352.0,76.0,102179,,,Antony Dupuis,R,185.0,FRA,27.1813826146,113.0,351.0,7-5 7-6(4),3,R16,112.0,3.0,7.0,74.0,39.0,29.0,18.0,12.0,3.0,6.0,3.0,1.0,93.0,59.0,34.0,17.0,12.0,6.0,10.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,103602,102179,True,False
2000-717,Orlando,Clay,32,A,20000501,18,103387,,,Paradorn Srichaphan,R,185.0,THA,20.8815879535,103.0,380.0,101733,,,Jan Siemerink,L,183.0,NED,30.0479123888,107.0,371.0,7-5 6-3,3,R16,76.0,2.0,4.0,59.0,33.0,23.0,15.0,10.0,2.0,3.0,8.0,3.0,64.0,40.0,28.0,10.0,11.0,4.0,8.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,103387,101733,True,False
2000-717,Orlando,Clay,32,A,20000501,19,103181,,,Jiri Vanek,R,185.0,CZE,22.0205338809,92.0,429.0,101727,4.0,,Jason Stoltenberg,R,185.0,AUS,30.0752908966,74.0,543.0,7-6(6) 4-6 6-4,3,R16,151.0,3.0,2.0,110.0,66.0,49.0,20.0,16.0,5.0,8.0,13.0,3.0,113.0,66.0,50.0,22.0,16.0,9.0,12.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,103181,101727,True,False
2000-717,Orlando,Clay,32,A,20000501,20,101675,,,Martin Rodriguez,R,178.0,ARG,30.3682409309,120.0,322.0,102834,5.0,,Paul Goldstein,R,178.0,USA,23.7399041752,79.0,516.0,6-2 6-4,3,R16,68.0,9.0,1.0,43.0,25.0,20.0,10.0,9.0,0.0,2.0,1.0,3.0,57.0,39.0,21.0,6.0,9.0,1.0,6.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,102834,101675,False,True
2000-717,Orlando,Clay,32,A,20000501,21,103454,6.0,,Nicolas Massu,R,183.0,CHI,20.5585215606,89.0,464.0,102466,,,Jan Kroslak,R,188.0,SVK,25.5386721424,125.0,315.0,6-4 6-2,3,R16,72.0,7.0,0.0,48.0,34.0,28.0,9.0,9.0,0.0,0.0,3.0,3.0,63.0,38.0,24.0,12.0,9.0,5.0,8.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,103454,102466,True,False
2000-717,Orlando,Clay,32,A,20000501,22,101150,3.0,,Gianluca Pozzi,L,180.0,ITA,34.8720054757,72.0,550.0,103188,,WC,Michael Russell,R,173.0,USA,22.0013689254,165.0,221.0,6-7(4) 6-2 6-0,3,R16,135.0,5.0,1.0,80.0,39.0,33.0,27.0,13.0,3.0,3.0,1.0,2.0,94.0,68.0,39.0,14.0,13.0,8.0,13.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,101150,103188,True,False
2000-717,Orlando,Clay,32,A,20000501,23,103082,,,Markus Hantschk,R,188.0,GER,22.4476386037,100.0,385.0,103009,,Q,Razvan Sabau,R,185.0,ROU,22.8692676249,205.0,160.0,3-6 7-5 6-3,3,R16,136.0,12.0,4.0,92.0,59.0,47.0,12.0,15.0,2.0,4.0,7.0,2.0,96.0,64.0,44.0,16.0,15.0,7.0,10.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,103009,103082,False,True
2000-717,Orlando,Clay,32,A,20000501,24,102887,,Q,Ramon Delgado,R,185.0,PAR,23.4606433949,216.0,155.0,103598,,Q,Xavier Malisse,R,185.0,BEL,19.7837097878,148.0,253.0,7-5 6-4,3,R16,83.0,7.0,0.0,63.0,39.0,26.0,15.0,11.0,2.0,4.0,2.0,3.0,73.0,35.0,23.0,17.0,11.0,5.0,9.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,102887,103598,True,False
2000-717,Orlando,Clay,32,A,20000501,25,103602,,Q,Fernando Gonzalez,R,183.0,CHI,19.7563312799,352.0,76.0,103387,,,Paradorn Srichaphan,R,185.0,THA,20.8815879535,103.0,380.0,6-3 6-3,3,QF,67.0,4.0,4.0,52.0,36.0,27.0,9.0,9.0,4.0,5.0,5.0,3.0,58.0,33.0,22.0,9.0,9.0,2.0,6.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,103602,103387,True,False
2000-717,Orlando,Clay,32,A,20000501,26,101675,,,Martin Rodriguez,R,178.0,ARG,30.3682409309,120.0,322.0,103181,,,Jiri Vanek,R,185.0,CZE,22.0205338809,92.0,429.0,6-3 7-5,3,QF,85.0,13.0,2.0,65.0,37.0,34.0,12.0,11.0,2.0,3.0,0.0,3.0,62.0,35.0,23.0,12.0,10.0,0.0,3.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,103181,101675,False,True
2000-717,Orlando,Clay,32,A,20000501,27,103454,6.0,,Nicolas Massu,R,183.0,CHI,20.5585215606,89.0,464.0,101150,3.0,,Gianluca Pozzi,L,180.0,ITA,34.8720054757,72.0,550.0,2-6 6-2 6-2,3,QF,120.0,1.0,1.0,73.0,43.0,31.0,17.0,12.0,4.0,6.0,2.0,1.0,76.0,38.0,27.0,15.0,12.0,2.0,6.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,103454,101150,True,False
2000-717,Orlando,Clay,32,A,20000501,28,102887,,Q,Ramon Delgado,R,185.0,PAR,23.4606433949,216.0,155.0,103082,,,Markus Hantschk,R,188.0,GER,22.4476386037,100.0,385.0,7-5 6-4,3,QF,92.0,5.0,0.0,56.0,33.0,26.0,14.0,11.0,0.0,2.0,1.0,2.0,72.0,49.0,30.0,10.0,11.0,6.0,10.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,103082,102887,False,True
2000-717,Orlando,Clay,32,A,20000501,29,103602,,Q,Fernando Gonzalez,R,183.0,CHI,19.7563312799,352.0,76.0,101675,,,Martin Rodriguez,R,178.0,ARG,30.3682409309,120.0,322.0,6-0 3-6 7-5,3,SF,115.0,5.0,7.0,78.0,40.0,32.0,22.0,13.0,4.0,5.0,6.0,9.0,100.0,64.0,43.0,15.0,14.0,4.0,8.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,101675,103602,False,True
2000-717,Orlando,Clay,32,A,20000501,30,103454,6.0,,Nicolas Massu,R,183.0,CHI,20.5585215606,89.0,464.0,102887,,Q,Ramon Delgado,R,185.0,PAR,23.4606433949,216.0,155.0,6-4 6-4,3,SF,91.0,4.0,1.0,53.0,28.0,22.0,10.0,10.0,0.0,3.0,4.0,1.0,62.0,34.0,16.0,16.0,10.0,3.0,8.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,102887,103454,False,True
2000-717,Orlando,Clay,32,A,20000501,31,103602,,Q,Fernando Gonzalez,R,183.0,CHI,19.7563312799,352.0,76.0,103454,6.0,,Nicolas Massu,R,183.0,CHI,20.5585215606,89.0,464.0,6-2 6-3,3,F,78.0,7.0,8.0,56.0,29.0,25.0,12.0,8.0,0.0,0.0,5.0,3.0,57.0,36.0,21.0,8.0,9.0,6.0,10.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,103454,103602,False,True
2000-409,Atlanta,Clay,32,A,20000410,1,101736,1.0,,Andre Agassi,R,180.0,USA,29.9493497604,1.0,5059.0,103598,,Q,Xavier Malisse,R,185.0,BEL,19.7262149213,151.0,244.0,6-3 6-4,3,R32,71.0,3.0,4.0,53.0,31.0,23.0,9.0,9.0,1.0,3.0,3.0,4.0,73.0,37.0,21.0,15.0,10.0,7.0,12.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,101736,103598,True,False
2000-409,Atlanta,Clay,32,A,20000410,2,103181,,,Jiri Vanek,R,185.0,CZE,21.9630390144,101.0,393.0,102925,,,Justin Gimelstob,R,196.0,USA,23.2032854209,94.0,426.0,7-5 6-4,3,R32,93.0,5.0,1.0,70.0,35.0,25.0,17.0,11.0,5.0,7.0,4.0,3.0,77.0,45.0,30.0,12.0,11.0,6.0,10.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,102925,103181,False,True
2000-409,Atlanta,Clay,32,A,20000410,3,103420,,,Michal Tabara,R,175.0,CZE,20.6652977413,117.0,336.0,101320,,,Magnus Gustafsson,R,185.0,SWE,33.2676249144,82.0,522.0,6-2 6-1,3,R32,54.0,0.0,0.0,39.0,14.0,11.0,19.0,7.0,3.0,3.0,2.0,9.0,57.0,28.0,17.0,9.0,8.0,6.0,11.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,103420,101320,True,False
2000-409,Atlanta,Clay,32,A,20000410,4,101543,7.0,,Jeff Tarango,L,180.0,USA,31.3867214237,74.0,555.0,102987,,,Andre Sa,R,185.0,BRA,22.9295003422,88.0,450.0,6-2 6-1,3,R32,49.0,6.0,1.0,58.0,31.0,25.0,12.0,8.0,5.0,6.0,1.0,3.0,35.0,21.0,8.0,5.0,7.0,3.0,8.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,101543,102987,True,False
2000-409,Atlanta,Clay,32,A,20000410,5,101723,3.0,,Magnus Larsson,R,193.0,SWE,30.045174538,36.0,891.0,102104,,,Christian Ruud,R,188.0,NOR,27.627652293,96.0,423.0,6-1 6-4,3,R32,79.0,4.0,2.0,75.0,46.0,29.0,17.0,9.0,7.0,8.0,2.0,4.0,51.0,34.0,21.0,4.0,8.0,5.0,9.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,102104,101723,False,True
2000-409,Atlanta,Clay,32,A,20000410,6,101727,,,Jason Stoltenberg,R,185.0,AUS,30.0177960301,92.0,437.0,102966,,,Fredrik Jonsson,R,193.0,SWE,23.0362765229,115.0,338.0,6-1 6-1,3,R32,59.0,4.0,0.0,38.0,18.0,15.0,14.0,7.0,0.0,0.0,0.0,4.0,48.0,20.0,11.0,10.0,7.0,10.0,15.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,101727,102966,True,False
2000-409,Atlanta,Clay,32,A,20000410,7,103454,,,Nicolas Massu,R,183.0,CHI,20.501026694,89.0,447.0,102872,,,James Sekulov,R,180.0,AUS,23.4907597536,127.0,321.0,6-4 6-1,3,R32,67.0,3.0,1.0,40.0,19.0,17.0,14.0,8.0,2.0,3.0,2.0,0.0,53.0,29.0,13.0,12.0,9.0,4.0,9.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,103454,102872,True,False
2000-409,Atlanta,Clay,32,A,20000410,8,102227,6.0,,Sargis Sargsian,R,180.0,ARM,26.8528405202,57.0,699.0,102558,,Q,Eric Taino,L,175.0,PHI,25.0650239562,374.0,69.0,6-0 6-2,3,R32,65.0,2.0,0.0,47.0,36.0,26.0,7.0,7.0,2.0,2.0,1.0,1.0,54.0,32.0,17.0,6.0,7.0,2.0,7.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,102227,102558,True,False
2000-409,Atlanta,Clay,32,A,20000410,9,102162,5.0,,Chris Woodruff,R,188.0,USA,27.2689938398,43.0,796.0,102911,,,Andrei Stoliarov,R,178.0,RUS,23.2498288843,123.0,328.0,6-3 7-5,3,R32,90.0,8.0,2.0,57.0,34.0,27.0,8.0,11.0,4.0,7.0,7.0,7.0,81.0,40.0,25.0,16.0,10.0,9.0,14.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,102162,102911,True,False
2000-409,Atlanta,Clay,32,A,20000410,10,101889,,WC,Todd Woodbridge,R,178.0,AUS,29.0239561944,168.0,215.0,101086,,,Ronald Agenor,R,180.0,USA,35.4058863792,93.0,430.0,7-6(3) 6-4,3,R32,93.0,2.0,4.0,71.0,50.0,34.0,11.0,11.0,4.0,7.0,1.0,2.0,68.0,53.0,32.0,6.0,11.0,4.0,8.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,101889,101086,True,False
2000-409,Atlanta,Clay,32,A,20000410,11,103031,,,Julian Alonso,R,185.0,ESP,22.688569473,125.0,325.0,103240,,Q,Kevin Kim,R,180.0,USA,21.7084188912,188.0,187.0,4-6 6-0 6-3,3,R32,98.0,3.0,1.0,87.0,53.0,36.0,18.0,13.0,5.0,7.0,3.0,2.0,65.0,39.0,22.0,12.0,12.0,1.0,6.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,103031,103240,True,False
2000-409,Atlanta,Clay,32,A,20000410,12,102021,4.0,,Michael Chang,R,175.0,USA,28.1314168378,37.0,879.0,102106,,,Davide Sanguinetti,R,188.0,ITA,27.6249144422,106.0,380.0,7-5 6-3,3,R32,88.0,1.0,4.0,69.0,35.0,27.0,21.0,11.0,2.0,2.0,2.0,2.0,57.0,28.0,20.0,17.0,10.0,2.0,4.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,102021,102106,True,False
2000-409,Atlanta,Clay,32,A,20000410,13,102776,8.0,,Andrew Ilie,R,180.0,AUS,23.9780971937,79.0,535.0,102720,,,Tomas Zib,R,178.0,CZE,24.1916495551,105.0,388.0,6-4 6-2,3,R32,76.0,7.0,3.0,61.0,28.0,24.0,16.0,9.0,0.0,1.0,1.0,3.0,67.0,42.0,26.0,10.0,9.0,7.0,11.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,102776,102720,True,False
2000-409,Atlanta,Clay,32,A,20000410,14,101902,,,Stephane Huet,L,180.0,FRA,28.9609856263,120.0,332.0,103188,,Q,Michael Russell,R,173.0,USA,21.9438740589,170.0,209.0,5-7 6-2 6-4,3,R32,136.0,4.0,1.0,95.0,47.0,31.0,25.0,15.0,6.0,10.0,4.0,7.0,108.0,71.0,42.0,16.0,15.0,11.0,17.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,101902,103188,True,False
2000-409,Atlanta,Clay,32,A,20000410,15,102834,,,Paul Goldstein,R,178.0,USA,23.6824093087,84.0,514.0,103834,,WC,Levar Harper Griffith,R,,USA,18.598220397,1312.0,1.0,3-6 6-4 6-4,3,R32,111.0,4.0,5.0,100.0,65.0,44.0,14.0,15.0,10.0,15.0,6.0,5.0,96.0,56.0,31.0,21.0,14.0,8.0,13.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,102834,103834,True,False
2000-409,Atlanta,Clay,32,A,20000410,16,102905,2.0,,Stefan Koubek,L,175.0,AUT,23.2689938398,22.0,1114.0,102768,,,Federico Browne,R,180.0,ARG,24.0082135524,136.0,300.0,7-5 6-0,3,R32,64.0,6.0,0.0,62.0,44.0,29.0,8.0,9.0,8.0,10.0,2.0,2.0,61.0,31.0,16.0,11.0,9.0,1.0,7.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,102768,102905,False,True
2000-409,Atlanta,Clay,32,A,20000410,17,103181,,,Jiri Vanek,R,185.0,CZE,21.9630390144,101.0,393.0,101736,1.0,,Andre Agassi,R,180.0,USA,29.9493497604,1.0,5059.0,6-4 RET,3,R16,42.0,2.0,0.0,25.0,13.0,9.0,6.0,5.0,3.0,5.0,2.0,2.0,43.0,29.0,18.0,2.0,6.0,5.0,8.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,103181,101736,True,False
2000-409,Atlanta,Clay,32,A,20000410,18,101543,7.0,,Jeff Tarango,L,180.0,USA,31.3867214237,74.0,555.0,103420,,,Michal Tabara,R,175.0,CZE,20.6652977413,117.0,336.0,5-7 6-2 7-6(4),3,R16,144.0,7.0,7.0,122.0,71.0,44.0,27.0,16.0,7.0,12.0,3.0,4.0,124.0,89.0,52.0,17.0,16.0,9.0,15.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,103420,101543,False,True
2000-409,Atlanta,Clay,32,A,20000410,19,101727,,,Jason Stoltenberg,R,185.0,AUS,30.0177960301,92.0,437.0,101723,3.0,,Magnus Larsson,R,193.0,SWE,30.045174538,36.0,891.0,3-6 6-4 6-4,3,R16,105.0,4.0,3.0,89.0,60.0,45.0,14.0,15.0,5.0,7.0,2.0,0.0,88.0,67.0,48.0,10.0,14.0,4.0,6.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,101723,101727,False,True
2000-409,Atlanta,Clay,32,A,20000410,20,103454,,,Nicolas Massu,R,183.0,CHI,20.501026694,89.0,447.0,102227,6.0,,Sargis Sargsian,R,180.0,ARM,26.8528405202,57.0,699.0,6-2 6-3,3,R16,68.0,4.0,0.0,47.0,25.0,20.0,14.0,8.0,0.0,0.0,3.0,4.0,51.0,33.0,22.0,6.0,9.0,1.0,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,102227,103454,False,True
2000-409,Atlanta,Clay,32,A,20000410,21,102162,5.0,,Chris Woodruff,R,188.0,USA,27.2689938398,43.0,796.0,101889,,WC,Todd Woodbridge,R,178.0,AUS,29.0239561944,168.0,215.0,4-6 6-2 6-2,3,R16,93.0,3.0,5.0,67.0,49.0,39.0,7.0,13.0,0.0,2.0,2.0,1.0,70.0,45.0,25.0,11.0,13.0,1.0,6.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,102162,101889,True,False
2000-409,Atlanta,Clay,32,A,20000410,22,102021,4.0,,Michael Chang,R,175.0,USA,28.1314168378,37.0,879.0,103031,,,Julian Alonso,R,185.0,ESP,22.688569473,125.0,325.0,7-5 6-7(3) 6-3,3,R16,148.0,1.0,1.0,105.0,52.0,36.0,26.0,16.0,3.0,7.0,5.0,5.0,108.0,77.0,48.0,15.0,17.0,6.0,13.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,103031,102021,False,True
2000-409,Atlanta,Clay,32,A,20000410,23,102776,8.0,,Andrew Ilie,R,180.0,AUS,23.9780971937,79.0,535.0,101902,,,Stephane Huet,L,180.0,FRA,28.9609856263,120.0,332.0,6-3 7-5,3,R16,83.0,4.0,5.0,61.0,22.0,19.0,19.0,11.0,2.0,5.0,2.0,1.0,65.0,29.0,19.0,15.0,10.0,5.0,10.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,102776,101902,True,False
2000-409,Atlanta,Clay,32,A,20000410,24,102905,2.0,,Stefan Koubek,L,175.0,AUT,23.2689938398,22.0,1114.0,102834,,,Paul Goldstein,R,178.0,USA,23.6824093087,84.0,514.0,6-2 3-6 6-3,3,R16,100.0,2.0,3.0,68.0,39.0,25.0,15.0,13.0,4.0,9.0,3.0,1.0,89.0,50.0,23.0,21.0,13.0,8.0,15.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,102905,102834,True,False
