tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_hand_r,winner_hand_l,loser_hand_r,loser_hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F,player_1,player_2,player_1_win,player_2_win
2005-891,Chennai,Hard,32,A,20050103,11,102925,,,Justin Gimelstob,R,196.0,USA,27.9370294319,,,102998,,,Jan Michael Gambill,R,190.0,USA,27.5865845311,,,6-3 6-3,3,R32,82.0,6.0,2.0,63.0,38.0,26.0,15.0,9.0,5.0,6.0,8.0,4.0,61.0,38.0,24.0,7.0,9.0,3.0,7.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102998,102925,False,True
2005-891,Chennai,Hard,32,A,20050103,12,102035,4.0,,Jonas Bjorkman,R,183.0,SWE,32.7830253251,,,104816,,WC,Karan Rastogi,R,178.0,IND,18.2395619439,1005.0,6.0,6-4 6-0,3,R32,65.0,3.0,2.0,48.0,23.0,17.0,16.0,8.0,1.0,2.0,0.0,3.0,49.0,33.0,17.0,4.0,8.0,1.0,6.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102035,104816,True,False
2005-891,Chennai,Hard,32,A,20050103,13,104229,6.0,,Yen Hsun Lu,R,180.0,TPE,21.3908281999,,,102233,,WC,Leander Paes,R,178.0,IND,31.5482546201,,,6-2 7-6(5),3,R32,79.0,4.0,0.0,58.0,33.0,24.0,18.0,10.0,1.0,3.0,2.0,0.0,60.0,36.0,24.0,10.0,10.0,3.0,7.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102233,104229,False,True
2005-891,Chennai,Hard,32,A,20050103,14,104019,,,Kristof Vliegen,R,193.0,BEL,22.5352498289,,,103490,,,Santiago Ventura,R,183.0,ESP,24.9965776865,,,7-6(6) 5-7 6-4,3,R32,157.0,8.0,5.0,115.0,60.0,39.0,26.0,17.0,8.0,15.0,4.0,5.0,113.0,55.0,36.0,25.0,17.0,6.0,13.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104019,103490,True,False
2005-891,Chennai,Hard,32,A,20050103,15,103534,,Q,Nicolas Devilder,L,173.0,FRA,24.7775496235,,,104571,,Q,Marcos Baghdatis,R,183.0,CYP,19.5482546201,,,6-4 6-7(10) 7-6(5),3,R32,169.0,4.0,8.0,123.0,72.0,51.0,26.0,17.0,3.0,7.0,9.0,9.0,121.0,53.0,40.0,34.0,17.0,2.0,7.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103534,104571,True,False
2005-891,Chennai,Hard,32,A,20050103,16,103387,2.0,,Paradorn Srichaphan,R,185.0,THA,25.5578370979,,,103294,,,Christophe Rochus,R,170.0,BEL,26.0533880903,,,4-6 7-6(4) 6-1,3,R32,116.0,13.0,3.0,92.0,59.0,45.0,19.0,15.0,2.0,4.0,3.0,3.0,107.0,56.0,39.0,25.0,14.0,6.0,9.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103294,103387,False,True
2005-891,Chennai,Hard,32,A,20050103,17,102845,1.0,,Carlos Moya,R,190.0,ESP,28.3531827515,,,102730,,,Ivo Heuberger,R,188.0,SUI,28.8733744011,,,W/O,3,R16,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,102845,102730,True,False
2005-891,Chennai,Hard,32,A,20050103,18,103908,,,Paul Henri Mathieu,R,185.0,FRA,22.9760438056,,,102202,5.0,,Kenneth Carlsen,L,190.0,DEN,31.7152635181,,,6-3 7-5,3,R16,100.0,4.0,5.0,75.0,37.0,28.0,23.0,11.0,8.0,9.0,10.0,3.0,66.0,43.0,31.0,7.0,10.0,3.0,6.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,103908,102202,True,False
2005-891,Chennai,Hard,32,A,20050103,19,103420,,,Michal Tabara,R,175.0,CZE,25.3990417522,,,103535,,,Olivier Patience,R,180.0,FRA,24.7775496235,,,7-6(4) 6-4,3,R16,91.0,7.0,7.0,66.0,27.0,23.0,24.0,11.0,3.0,5.0,8.0,1.0,87.0,49.0,34.0,16.0,11.0,9.0,12.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,103535,103420,False,True
2005-891,Chennai,Hard,32,A,20050103,20,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,21.5852156057,,,103201,,,Adrian Garcia,R,175.0,CHI,26.6119096509,,,6-3 6-3,3,R16,75.0,4.0,3.0,60.0,37.0,31.0,10.0,9.0,2.0,2.0,2.0,5.0,63.0,40.0,26.0,9.0,9.0,5.0,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,104198,103201,True,False
2005-891,Chennai,Hard,32,A,20050103,21,102720,,,Tomas Zib,R,178.0,CZE,28.9253935661,,,103240,8.0,,Kevin Kim,R,180.0,USA,26.4421629021,,,6-3 7-5,3,R16,74.0,7.0,1.0,51.0,30.0,30.0,14.0,11.0,0.0,0.0,3.0,1.0,64.0,40.0,29.0,10.0,10.0,4.0,6.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,102720,103240,True,False
2005-891,Chennai,Hard,32,A,20050103,22,102925,,,Justin Gimelstob,R,196.0,USA,27.9370294319,,,102035,4.0,,Jonas Bjorkman,R,183.0,SWE,32.7830253251,,,6-0 4-6 6-3,3,R16,116.0,7.0,3.0,86.0,42.0,32.0,22.0,12.0,8.0,10.0,6.0,4.0,80.0,39.0,18.0,22.0,13.0,3.0,9.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,102035,102925,False,True
2005-891,Chennai,Hard,32,A,20050103,23,104019,,,Kristof Vliegen,R,193.0,BEL,22.5352498289,,,104229,6.0,,Yen Hsun Lu,R,180.0,TPE,21.3908281999,,,1-6 7-5 7-6(6),3,R16,134.0,6.0,6.0,106.0,53.0,34.0,28.0,16.0,9.0,15.0,7.0,5.0,92.0,55.0,41.0,17.0,15.0,3.0,7.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,104229,104019,False,True
2005-891,Chennai,Hard,32,A,20050103,24,103387,2.0,,Paradorn Srichaphan,R,185.0,THA,25.5578370979,,,103534,,Q,Nicolas Devilder,L,173.0,FRA,24.7775496235,,,6-3 6-2,3,R16,61.0,7.0,0.0,48.0,35.0,27.0,10.0,9.0,0.0,0.0,2.0,2.0,55.0,35.0,19.0,11.0,8.0,4.0,7.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,103387,103534,True,False
2005-891,Chennai,Hard,32,A,20050103,25,102845,1.0,,Carlos Moya,R,190.0,ESP,28.3531827515,,,103908,,,Paul Henri Mathieu,R,185.0,FRA,22.9760438056,,,6-4 6-4,3,QF,89.0,11.0,6.0,67.0,33.0,27.0,16.0,10.0,3.0,4.0,1.0,1.0,59.0,23.0,14.0,21.0,10.0,0.0,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,102845,103908,True,False
2005-891,Chennai,Hard,32,A,20050103,26,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,21.5852156057,,,103420,,,Michal Tabara,R,175.0,CZE,25.3990417522,,,6-4 6-4,3,QF,84.0,3.0,6.0,68.0,49.0,35.0,11.0,10.0,7.0,8.0,0.0,5.0,57.0,28.0,21.0,13.0,10.0,2.0,5.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,104198,103420,True,False
2005-891,Chennai,Hard,32,A,20050103,27,102720,,,Tomas Zib,R,178.0,CZE,28.9253935661,,,102925,,,Justin Gimelstob,R,196.0,USA,27.9370294319,,,6-3 7-6(4),3,QF,86.0,5.0,3.0,72.0,44.0,33.0,15.0,11.0,4.0,5.0,6.0,2.0,55.0,30.0,24.0,11.0,10.0,1.0,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,102925,102720,False,True
2005-891,Chennai,Hard,32,A,20050103,28,103387,2.0,,Paradorn Srichaphan,R,185.0,THA,25.5578370979,,,104019,,,Kristof Vliegen,R,193.0,BEL,22.5352498289,,,6-3 6-4,3,QF,77.0,9.0,4.0,60.0,37.0,31.0,9.0,10.0,3.0,4.0,2.0,1.0,67.0,43.0,24.0,13.0,9.0,6.0,9.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,104019,103387,False,True
2005-891,Chennai,Hard,32,A,20050103,29,102845,1.0,,Carlos Moya,R,190.0,ESP,28.3531827515,,,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,21.5852156057,,,6-4 2-6 7-6(2),3,SF,122.0,13.0,3.0,91.0,39.0,30.0,28.0,15.0,1.0,5.0,8.0,3.0,82.0,44.0,31.0,23.0,15.0,3.0,6.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,104198,102845,False,True
2005-891,Chennai,Hard,32,A,20050103,30,103387,2.0,,Paradorn Srichaphan,R,185.0,THA,25.5578370979,,,102720,,,Tomas Zib,R,178.0,CZE,28.9253935661,,,7-6(5) 6-3,3,SF,114.0,13.0,1.0,82.0,47.0,37.0,15.0,10.0,7.0,8.0,4.0,3.0,76.0,46.0,28.0,17.0,11.0,4.0,7.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,103387,102720,True,False
2005-891,Chennai,Hard,32,A,20050103,31,102845,1.0,,Carlos Moya,R,190.0,ESP,28.3531827515,,,103387,2.0,,Paradorn Srichaphan,R,185.0,THA,25.5578370979,,,3-6 6-4 7-6(5),3,F,152.0,4.0,6.0,100.0,63.0,47.0,10.0,15.0,5.0,10.0,7.0,7.0,107.0,61.0,45.0,19.0,16.0,5.0,10.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,102845,103387,True,False
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,1,103264,1.0,,Mariano Puerta,L,180.0,ARG,27.0198494182,10.0,1727.0,104424,,Q,Go Soeda,R,178.0,JPN,21.0568104038,390.0,75.0,6-4 6-7(5) 6-4,3,R32,129.0,9.0,0.0,83.0,70.0,56.0,9.0,16.0,0.0,1.0,10.0,4.0,109.0,62.0,46.0,25.0,16.0,3.0,6.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,104424,103264,False,True
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,2,101885,,,Wayne Arthurs,L,190.0,AUS,34.5270362765,97.0,420.0,103976,,,Juan Pablo Brzezicki,R,178.0,ARG,23.4579055441,148.0,281.0,7-6(5) 7-6(3),3,R32,125.0,17.0,5.0,77.0,45.0,41.0,15.0,12.0,2.0,3.0,2.0,3.0,107.0,66.0,45.0,23.0,12.0,9.0,10.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,103976,101885,False,True
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,3,102783,,,Rainer Schuettler,R,180.0,GER,29.4209445585,91.0,450.0,103752,,,Simon Greul,R,185.0,GER,24.4544832307,128.0,336.0,6-7(4) 6-3 6-1,3,R32,118.0,5.0,3.0,89.0,54.0,42.0,20.0,14.0,5.0,6.0,9.0,5.0,93.0,51.0,37.0,17.0,14.0,5.0,10.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,102783,103752,True,False
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,4,103325,,,Wesley Moodie,R,196.0,RSA,26.6146475017,99.0,411.0,104259,8.0,,Philipp Kohlschreiber,R,178.0,GER,21.9466119097,90.0,451.0,6-4 7-6(2),3,R32,91.0,8.0,1.0,63.0,49.0,42.0,7.0,11.0,0.0,0.0,6.0,1.0,65.0,42.0,33.0,13.0,11.0,0.0,1.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,103325,104259,True,False
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,5,102035,,,Jonas Bjorkman,R,183.0,SWE,33.5112936345,93.0,438.0,102202,4.0,,Kenneth Carlsen,L,190.0,DEN,32.4435318275,59.0,660.0,6-3 6-4,3,R32,80.0,9.0,0.0,51.0,29.0,27.0,13.0,10.0,0.0,0.0,5.0,5.0,65.0,43.0,30.0,10.0,9.0,8.0,10.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,102202,102035,False,True
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,6,102821,,Q,Cecil Mamiit,R,173.0,PHI,29.2484599589,227.0,164.0,104951,,WC,Aljoscha Thron,U,,GER,18.2833675565,901.0,11.0,6-2 6-3,3,R32,61.0,3.0,1.0,39.0,29.0,25.0,7.0,8.0,0.0,0.0,5.0,3.0,56.0,29.0,18.0,11.0,9.0,2.0,6.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,104951,102821,False,True
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,7,102565,,,Alexander Waske,R,188.0,GER,30.4914442163,111.0,390.0,103171,,,Raemon Sluiter,R,185.0,NED,27.4551676934,136.0,305.0,7-6(3) 6-7(4) 7-6(7),3,R32,186.0,32.0,11.0,124.0,72.0,60.0,33.0,18.0,4.0,4.0,16.0,4.0,121.0,67.0,54.0,38.0,18.0,3.0,3.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,102565,103171,True,False
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,8,102694,7.0,,Lars Burgsmuller,R,183.0,GER,29.8069815195,89.0,453.0,103709,,Q,Kristian Pless,R,188.0,DEN,24.6269678303,183.0,226.0,6-3 6-7(8) 6-2,3,R32,132.0,12.0,3.0,103.0,52.0,40.0,29.0,15.0,1.0,2.0,11.0,7.0,88.0,45.0,37.0,20.0,14.0,3.0,7.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,102694,103709,True,False
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,9,104338,6.0,,Juan Monaco,R,185.0,ARG,21.4948665298,75.0,492.0,104182,,,Sasa Tuksar,R,180.0,CRO,22.3764544832,184.0,225.0,6-3 7-5,3,R32,79.0,5.0,4.0,63.0,40.0,31.0,13.0,11.0,1.0,2.0,0.0,2.0,67.0,39.0,26.0,12.0,10.0,2.0,5.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,104182,104338,False,True
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,10,104229,,,Yen Hsun Lu,R,180.0,TPE,22.1190965092,134.0,311.0,102179,,,Antony Dupuis,R,185.0,FRA,32.5859000684,119.0,363.0,6-1 6-4,3,R32,70.0,2.0,3.0,53.0,30.0,27.0,11.0,9.0,2.0,2.0,2.0,3.0,44.0,19.0,14.0,11.0,8.0,0.0,3.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,102179,104229,False,True
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,11,103716,,Q,Uros Vico,R,188.0,ITA,24.5995893224,254.0,141.0,104386,,,Janko Tipsarevic,R,180.0,SRB,21.2621492129,126.0,337.0,6-7(5) 6-3 6-4,3,R32,148.0,13.0,1.0,112.0,57.0,43.0,32.0,16.0,10.0,11.0,9.0,1.0,96.0,45.0,31.0,33.0,15.0,1.0,4.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,103716,104386,True,False
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,12,103285,3.0,,Radek Stepanek,R,185.0,CZE,26.8309377139,16.0,1420.0,102703,,,Hyung Taik Lee,R,180.0,KOR,29.7303216975,104.0,408.0,7-6(3) 6-1,3,R32,72.0,7.0,0.0,59.0,41.0,36.0,12.0,10.0,1.0,1.0,0.0,1.0,57.0,29.0,23.0,11.0,9.0,1.0,3.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,103285,102703,True,False
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,13,102642,5.0,,Cyril Saulnier,R,190.0,FRA,30.1136208077,65.0,565.0,103193,,,Peter Wessels,R,196.0,NED,27.3894592745,101.0,410.0,6-2 6-4,3,R32,55.0,7.0,0.0,43.0,30.0,27.0,9.0,9.0,0.0,0.0,7.0,4.0,53.0,36.0,26.0,4.0,9.0,2.0,5.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,103193,102642,False,True
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,14,103181,,,Jiri Vanek,R,185.0,CZE,27.4250513347,103.0,409.0,104250,,WC,Prakash Amritraj,R,188.0,IND,21.9849418207,277.0,127.0,6-7(6) 7-6(5) 6-4,3,R32,162.0,16.0,3.0,102.0,66.0,58.0,21.0,17.0,1.0,3.0,2.0,1.0,127.0,72.0,52.0,30.0,17.0,4.0,7.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,103181,104250,True,False
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,15,103451,,,Bjorn Phau,R,175.0,GER,25.9794661191,94.0,427.0,104283,,WC,Minh Quan Do,U,,VIE,21.7193702943,1422.0,2.0,6-3 6-2,3,R32,59.0,0.0,3.0,44.0,21.0,16.0,16.0,8.0,1.0,2.0,0.0,3.0,52.0,27.0,18.0,6.0,9.0,1.0,6.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,104283,103451,False,True
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,16,102563,2.0,,Thomas Johansson,R,180.0,SWE,30.5106091718,14.0,1455.0,102880,,,Alexander Popp,R,201.0,GER,28.8925393566,283.0,122.0,4-6 6-4 6-3,3,R32,101.0,7.0,4.0,81.0,43.0,38.0,23.0,15.0,1.0,2.0,5.0,3.0,73.0,47.0,37.0,17.0,14.0,4.0,6.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,102563,102880,True,False
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,17,103264,1.0,,Mariano Puerta,L,180.0,ARG,27.0198494182,10.0,1727.0,101885,,,Wayne Arthurs,L,190.0,AUS,34.5270362765,97.0,420.0,4-6 7-6(3) 7-6(3),3,R16,115.0,6.0,1.0,95.0,73.0,61.0,15.0,17.0,3.0,4.0,30.0,6.0,93.0,59.0,52.0,21.0,17.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,101885,103264,False,True
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,18,102783,,,Rainer Schuettler,R,180.0,GER,29.4209445585,91.0,450.0,103325,,,Wesley Moodie,R,196.0,RSA,26.6146475017,99.0,411.0,7-6(10) 6-3,3,R16,105.0,1.0,2.0,68.0,46.0,34.0,15.0,10.0,0.0,1.0,6.0,2.0,70.0,48.0,36.0,11.0,11.0,0.0,3.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,103325,102783,False,True
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,19,102035,,,Jonas Bjorkman,R,183.0,SWE,33.5112936345,93.0,438.0,102821,,Q,Cecil Mamiit,R,173.0,PHI,29.2484599589,227.0,164.0,6-4 4-3 RET,3,R16,74.0,7.0,2.0,48.0,25.0,23.0,12.0,8.0,3.0,3.0,2.0,2.0,58.0,38.0,25.0,11.0,9.0,0.0,2.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,102035,102821,True,False
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,20,102565,,,Alexander Waske,R,188.0,GER,30.4914442163,111.0,390.0,102694,7.0,,Lars Burgsmuller,R,183.0,GER,29.8069815195,89.0,453.0,7-6(3) 7-6(3),3,R16,119.0,9.0,10.0,79.0,39.0,34.0,21.0,12.0,0.0,1.0,7.0,2.0,74.0,43.0,32.0,17.0,12.0,0.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,102694,102565,False,True
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,21,104338,6.0,,Juan Monaco,R,185.0,ARG,21.4948665298,75.0,492.0,104229,,,Yen Hsun Lu,R,180.0,TPE,22.1190965092,134.0,311.0,W/O,3,R16,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,104229,104338,False,True
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,22,103285,3.0,,Radek Stepanek,R,185.0,CZE,26.8309377139,16.0,1420.0,103716,,Q,Uros Vico,R,188.0,ITA,24.5995893224,254.0,141.0,6-2 6-1,3,R16,56.0,6.0,1.0,39.0,27.0,22.0,8.0,7.0,0.0,0.0,2.0,1.0,54.0,27.0,14.0,11.0,8.0,4.0,9.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,103285,103716,True,False
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,23,102642,5.0,,Cyril Saulnier,R,190.0,FRA,30.1136208077,65.0,565.0,103181,,,Jiri Vanek,R,185.0,CZE,27.4250513347,103.0,409.0,7-6(3) 7-6(10),3,R16,117.0,12.0,2.0,91.0,49.0,42.0,24.0,12.0,2.0,2.0,14.0,3.0,85.0,51.0,45.0,16.0,12.0,2.0,2.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,103181,102642,False,True
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,24,102563,2.0,,Thomas Johansson,R,180.0,SWE,30.5106091718,14.0,1455.0,103451,,,Bjorn Phau,R,175.0,GER,25.9794661191,94.0,427.0,6-3 6-2,3,R16,64.0,8.0,0.0,50.0,29.0,25.0,14.0,9.0,1.0,1.0,3.0,4.0,52.0,29.0,17.0,11.0,8.0,4.0,7.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,103451,102563,False,True
2005-890,Ho Chi Minh City,Carpet,32,A,20050926,25,103264,1.0,,Mariano Puerta,L,180.0,ARG,27.0198494182,10.0,1727.0,102783,,,Rainer Schuettler,R,180.0,GER,29.4209445585,91.0,450.0,3-6 6-2 7-6(5),3,QF,144.0,7.0,1.0,109.0,77.0,58.0,14.0,14.0,8.0,9.0,12.0,3.0,95.0,58.0,44.0,21.0,15.0,6.0,8.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,102783,103264,False,True
