tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_hand_r,winner_hand_l,loser_hand_r,loser_hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F,player_1,player_2,player_1_win,player_2_win
2001-360,Casablanca,Clay,32,A,20010409,13,102231,5.0,,Alex Calatrava,R,190.0,ESP,27.819301848,54.0,735.0,102911,,,Andrei Stoliarov,R,178.0,RUS,24.2464065708,91.0,435.0,6-2 6-2,3,R32,63.0,3.0,1.0,49.0,23.0,17.0,19.0,8.0,4.0,4.0,1.0,0.0,49.0,25.0,13.0,10.0,8.0,1.0,5.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,102231,102911,True,False
2001-360,Casablanca,Clay,32,A,20010409,14,102722,,Q,Attila Savolt,R,183.0,HUN,25.1745379877,140.0,276.0,103082,,,Markus Hantschk,R,188.0,GER,23.3867214237,115.0,361.0,6-2 6-2,3,R32,90.0,7.0,0.0,52.0,36.0,27.0,9.0,8.0,4.0,4.0,2.0,3.0,52.0,32.0,20.0,7.0,8.0,4.0,8.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,103082,102722,False,True
2001-360,Casablanca,Clay,32,A,20010409,15,101843,,,Sergi Bruguera,R,188.0,ESP,30.2286105407,71.0,576.0,103007,,WC,Mounir El Aarej,R,,MAR,23.8138261465,347.0,82.0,6-4 7-5,3,R32,86.0,2.0,2.0,61.0,39.0,26.0,14.0,11.0,2.0,5.0,2.0,4.0,81.0,47.0,29.0,13.0,11.0,8.0,13.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,103007,101843,False,True
2001-360,Casablanca,Clay,32,A,20010409,16,103694,,,Olivier Rochus,R,168.0,BEL,20.2217659138,74.0,570.0,103264,2.0,,Mariano Puerta,L,180.0,ARG,22.5544147844,47.0,780.0,2-6 6-3 6-4,3,R32,101.0,4.0,2.0,81.0,50.0,36.0,16.0,14.0,1.0,4.0,4.0,1.0,75.0,42.0,31.0,19.0,13.0,1.0,4.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,103694,103264,True,False
2001-360,Casablanca,Clay,32,A,20010409,17,103151,,,Mariano Zabaleta,R,183.0,ARG,23.1101984942,76.0,550.0,103454,,,Nicolas Massu,R,183.0,CHI,21.4976043806,64.0,651.0,6-4 3-6 6-1,3,R16,118.0,3.0,1.0,68.0,34.0,21.0,25.0,13.0,1.0,3.0,4.0,2.0,83.0,59.0,38.0,9.0,13.0,5.0,9.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,103454,103151,False,True
2001-360,Casablanca,Clay,32,A,20010409,18,101962,6.0,,Younes El Aynaoui,R,193.0,MAR,29.5742642026,56.0,705.0,102223,,,Karim Alami,R,185.0,MAR,27.8767967146,72.0,575.0,4-6 6-2 6-1,3,R16,111.0,9.0,2.0,92.0,60.0,41.0,19.0,13.0,8.0,9.0,3.0,1.0,81.0,59.0,36.0,12.0,12.0,5.0,9.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,102223,101962,False,True
2001-360,Casablanca,Clay,32,A,20010409,19,102153,,,German Puentes,R,173.0,ESP,28.3066392882,116.0,360.0,102227,,,Sargis Sargsian,R,180.0,ARM,27.8494182067,96.0,419.0,6-1 2-6 7-5,3,R16,112.0,0.0,2.0,72.0,49.0,34.0,14.0,13.0,2.0,5.0,7.0,3.0,105.0,54.0,32.0,25.0,14.0,8.0,13.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,102153,102227,True,False
2001-360,Casablanca,Clay,32,A,20010409,20,103990,,,Tommy Robredo,R,180.0,ESP,18.9404517454,114.0,363.0,103181,,,Jiri Vanek,R,185.0,CZE,22.9596167009,90.0,437.0,4-6 6-4 6-4,3,R16,150.0,3.0,3.0,103.0,70.0,38.0,12.0,15.0,8.0,15.0,1.0,1.0,118.0,66.0,42.0,14.0,15.0,12.0,20.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,103990,103181,True,False
2001-360,Casablanca,Clay,32,A,20010409,21,103084,,Q,Guillermo Canas,R,185.0,ARG,23.370294319,128.0,306.0,102533,,,Jens Knippschild,R,190.0,GER,26.1464750171,99.0,408.0,6-0 6-2,3,R16,50.0,7.0,1.0,40.0,23.0,18.0,13.0,7.0,1.0,1.0,1.0,3.0,47.0,19.0,9.0,10.0,7.0,5.0,10.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,103084,102533,True,False
2001-360,Casablanca,Clay,32,A,20010409,22,102247,,,Andrea Gaudenzi,R,183.0,ITA,27.6933607118,110.0,369.0,102259,,,Jerome Golmard,L,188.0,FRA,27.5811088296,66.0,648.0,6-4 6-4,3,R16,92.0,6.0,0.0,55.0,38.0,31.0,11.0,10.0,2.0,2.0,4.0,1.0,66.0,38.0,24.0,18.0,10.0,1.0,3.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,102247,102259,True,False
2001-360,Casablanca,Clay,32,A,20010409,23,102722,,Q,Attila Savolt,R,183.0,HUN,25.1745379877,140.0,276.0,102231,5.0,,Alex Calatrava,R,190.0,ESP,27.819301848,54.0,735.0,7-6(3) 6-4,3,R16,124.0,3.0,4.0,79.0,37.0,26.0,20.0,11.0,3.0,7.0,3.0,1.0,76.0,36.0,23.0,17.0,11.0,5.0,10.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,102231,102722,False,True
2001-360,Casablanca,Clay,32,A,20010409,24,101843,,,Sergi Bruguera,R,188.0,ESP,30.2286105407,71.0,576.0,103694,,,Olivier Rochus,R,168.0,BEL,20.2217659138,74.0,570.0,6-1 6-3,3,R16,60.0,6.0,1.0,41.0,25.0,22.0,9.0,8.0,0.0,1.0,0.0,0.0,48.0,28.0,14.0,8.0,8.0,5.0,10.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,103694,101843,False,True
2001-360,Casablanca,Clay,32,A,20010409,25,101962,6.0,,Younes El Aynaoui,R,193.0,MAR,29.5742642026,56.0,705.0,103151,,,Mariano Zabaleta,R,183.0,ARG,23.1101984942,76.0,550.0,6-4 6-2,3,QF,84.0,6.0,2.0,53.0,31.0,22.0,9.0,9.0,3.0,6.0,1.0,1.0,61.0,44.0,22.0,6.0,9.0,6.0,12.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,101962,103151,True,False
2001-360,Casablanca,Clay,32,A,20010409,26,103990,,,Tommy Robredo,R,180.0,ESP,18.9404517454,114.0,363.0,102153,,,German Puentes,R,173.0,ESP,28.3066392882,116.0,360.0,6-0 6-1,3,QF,40.0,0.0,0.0,37.0,30.0,24.0,5.0,7.0,0.0,0.0,0.0,4.0,37.0,19.0,7.0,5.0,6.0,3.0,8.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,102153,103990,False,True
2001-360,Casablanca,Clay,32,A,20010409,27,103084,,Q,Guillermo Canas,R,185.0,ARG,23.370294319,128.0,306.0,102247,,,Andrea Gaudenzi,R,183.0,ITA,27.6933607118,110.0,369.0,6-2 6-0,3,QF,70.0,11.0,0.0,41.0,21.0,17.0,12.0,7.0,3.0,4.0,0.0,4.0,56.0,27.0,15.0,7.0,7.0,4.0,10.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,103084,102247,True,False
2001-360,Casablanca,Clay,32,A,20010409,28,101843,,,Sergi Bruguera,R,188.0,ESP,30.2286105407,71.0,576.0,102722,,Q,Attila Savolt,R,183.0,HUN,25.1745379877,140.0,276.0,6-3 7-6(7),3,QF,129.0,4.0,2.0,76.0,52.0,40.0,15.0,11.0,9.0,10.0,3.0,4.0,87.0,41.0,30.0,22.0,10.0,5.0,7.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,102722,101843,False,True
2001-360,Casablanca,Clay,32,A,20010409,29,103990,,,Tommy Robredo,R,180.0,ESP,18.9404517454,114.0,363.0,101962,6.0,,Younes El Aynaoui,R,193.0,MAR,29.5742642026,56.0,705.0,3-6 6-3 7-6(4),3,SF,137.0,1.0,5.0,102.0,74.0,53.0,15.0,15.0,3.0,4.0,3.0,2.0,94.0,61.0,44.0,21.0,15.0,2.0,3.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,103990,101962,True,False
2001-360,Casablanca,Clay,32,A,20010409,30,103084,,Q,Guillermo Canas,R,185.0,ARG,23.370294319,128.0,306.0,101843,,,Sergi Bruguera,R,188.0,ESP,30.2286105407,71.0,576.0,6-0 7-6(4),3,SF,80.0,10.0,3.0,57.0,38.0,28.0,13.0,9.0,4.0,5.0,0.0,3.0,72.0,45.0,30.0,8.0,9.0,6.0,10.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,101843,103084,False,True
2001-360,Casablanca,Clay,32,A,20010409,31,103084,,Q,Guillermo Canas,R,185.0,ARG,23.370294319,128.0,306.0,103990,,,Tommy Robredo,R,180.0,ESP,18.9404517454,114.0,363.0,7-5 6-2,3,F,82.0,4.0,1.0,66.0,37.0,27.0,17.0,10.0,6.0,7.0,1.0,2.0,60.0,38.0,23.0,9.0,10.0,3.0,7.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,103990,103084,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,1,102856,1.0,,Gustavo Kuerten,R,190.0,BRA,24.501026694,1.0,4425.0,102821,,Q,Cecil Mamiit,R,173.0,PHI,24.7063655031,125.0,320.0,6-2 6-3,3,R64,70.0,4.0,1.0,48.0,21.0,15.0,19.0,8.0,3.0,3.0,1.0,2.0,70.0,31.0,18.0,20.0,9.0,5.0,9.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102821,102856,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,2,103758,,WC,Taylor Dent,R,188.0,USA,19.8822724162,197.0,195.0,101965,,,Wayne Ferreira,R,185.0,RSA,29.4893908282,17.0,1570.0,6-3 6-0,3,R64,47.0,6.0,4.0,47.0,22.0,20.0,14.0,8.0,3.0,3.0,0.0,5.0,41.0,19.0,8.0,9.0,7.0,3.0,7.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103758,101965,True,False
2001-404,Indian Wells Masters,Hard,64,M,20010312,3,102950,,,Fernando Vicente,R,180.0,ESP,24.0109514031,37.0,940.0,102162,,WC,Chris Woodruff,R,188.0,USA,28.1889117043,89.0,450.0,6-2 6-3,3,R64,66.0,5.0,3.0,51.0,35.0,26.0,8.0,8.0,0.0,1.0,5.0,4.0,59.0,38.0,23.0,6.0,9.0,8.0,13.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102950,102162,True,False
2001-404,Indian Wells Masters,Hard,64,M,20010312,4,102998,,,Jan Michael Gambill,R,190.0,USA,23.7727583847,19.0,1325.0,103103,14.0,,Dominik Hrbaty,R,183.0,SVK,23.1841204654,14.0,1830.0,6-4 6-3,3,R64,73.0,14.0,1.0,60.0,35.0,30.0,13.0,10.0,2.0,2.0,6.0,7.0,64.0,36.0,29.0,10.0,9.0,3.0,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103103,102998,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,5,102358,9.0,,Thomas Enqvist,R,190.0,SWE,26.9979466119,9.0,2090.0,101820,,,Marc Rosset,R,201.0,SUI,30.3436002738,61.0,670.0,7-6(0) 2-6 6-4,3,R64,129.0,8.0,2.0,106.0,65.0,44.0,24.0,15.0,6.0,9.0,28.0,15.0,120.0,68.0,56.0,17.0,15.0,13.0,15.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,101820,102358,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,6,101964,,WC,Goran Ivanisevic,L,193.0,CRO,29.4948665298,126.0,319.0,102231,,,Alex Calatrava,R,190.0,ESP,27.742642026,56.0,731.0,6-1 6-7(3) 6-2,3,R64,100.0,21.0,7.0,92.0,43.0,40.0,25.0,14.0,5.0,5.0,9.0,1.0,79.0,47.0,33.0,16.0,13.0,2.0,6.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102231,101964,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,7,101532,,,Francisco Clavet,L,183.0,ESP,32.3805612594,31.0,1020.0,102905,,,Stefan Koubek,L,175.0,AUT,24.1889117043,83.0,470.0,6-0 6-2,3,R64,48.0,1.0,0.0,32.0,19.0,16.0,12.0,7.0,0.0,0.0,2.0,2.0,53.0,21.0,11.0,11.0,7.0,3.0,8.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,102905,101532,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,8,102338,7.0,,Yevgeny Kafelnikov,R,190.0,RUS,27.06091718,6.0,2485.0,102701,,,Marcelo Rios,L,175.0,CHI,25.2101300479,25.0,1165.0,6-4 7-5,3,R64,78.0,7.0,5.0,76.0,36.0,29.0,18.0,11.0,6.0,8.0,7.0,6.0,64.0,41.0,29.0,8.0,11.0,5.0,9.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,102701,102338,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,9,101948,3.0,,Pete Sampras,R,185.0,USA,29.582477755,3.0,3080.0,102184,,,David Prinosil,R,185.0,GER,28.0082135524,32.0,1010.0,6-4 6-4,3,R64,71.0,17.0,5.0,65.0,43.0,33.0,12.0,10.0,1.0,1.0,9.0,2.0,53.0,27.0,21.0,15.0,10.0,0.0,2.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,101948,102184,True,False
2001-404,Indian Wells Masters,Hard,64,M,20010312,10,102148,,,Fabrice Santoro,R,178.0,FRA,28.2546201232,49.0,790.0,102247,,Q,Andrea Gaudenzi,R,183.0,ITA,27.6167008898,96.0,419.0,6-0 6-3,3,R64,55.0,1.0,0.0,54.0,30.0,21.0,16.0,8.0,1.0,1.0,1.0,4.0,40.0,24.0,15.0,3.0,7.0,1.0,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102148,102247,True,False
2001-404,Indian Wells Masters,Hard,64,M,20010312,11,102845,,,Carlos Moya,R,190.0,ESP,24.5393566051,24.0,1190.0,102021,,,Michael Chang,R,175.0,USA,29.0513347023,33.0,995.0,6-4 6-4,3,R64,99.0,3.0,3.0,73.0,37.0,27.0,18.0,10.0,9.0,11.0,8.0,0.0,72.0,42.0,25.0,13.0,10.0,7.0,11.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102021,102845,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,12,103206,16.0,,Sebastien Grosjean,R,175.0,FRA,22.7871321013,16.0,1760.0,101647,,,Byron Black,R,175.0,ZIM,31.4305270363,47.0,795.0,6-0 6-2,3,R64,50.0,7.0,1.0,36.0,24.0,21.0,7.0,7.0,0.0,0.0,1.0,2.0,50.0,25.0,12.0,8.0,7.0,4.0,9.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,101647,103206,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,13,102158,11.0,,Patrick Rafter,R,185.0,AUS,28.2026009582,11.0,1985.0,102257,,,Greg Rusedski,L,193.0,GBR,27.5126625599,41.0,855.0,6-3 6-2,3,R64,53.0,3.0,2.0,47.0,30.0,24.0,13.0,9.0,1.0,1.0,6.0,4.0,40.0,26.0,19.0,7.0,8.0,0.0,3.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,102158,102257,True,False
2001-404,Indian Wells Masters,Hard,64,M,20010312,14,103324,,Q,Arnaud Di Pasquale,R,185.0,FRA,22.0807665982,63.0,660.0,103166,,,Vladimir Voltchkov,R,180.0,BLR,22.9295003422,28.0,1108.0,6-1 7-6(6),3,R64,92.0,4.0,3.0,80.0,52.0,35.0,14.0,10.0,5.0,6.0,2.0,4.0,70.0,33.0,19.0,21.0,9.0,6.0,9.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103166,103324,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,15,102854,,,Sjeng Schalken,R,193.0,NED,24.5065023956,29.0,1083.0,103428,,Q,Juan Ignacio Chela,R,190.0,ARG,21.5331964408,76.0,552.0,4-6 7-6(5) 6-3,3,R64,125.0,2.0,6.0,103.0,68.0,49.0,14.0,16.0,1.0,5.0,2.0,6.0,103.0,67.0,43.0,19.0,15.0,10.0,14.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102854,103428,True,False
2001-404,Indian Wells Masters,Hard,64,M,20010312,16,102374,8.0,,Alex Corretja,R,180.0,ESP,26.9185489391,7.0,2425.0,103292,,,Gaston Gaudio,R,175.0,ARG,22.2559890486,30.0,1055.0,3-6 7-6(2) 7-6(4),3,R64,172.0,11.0,5.0,128.0,58.0,43.0,35.0,17.0,11.0,15.0,3.0,3.0,106.0,58.0,39.0,26.0,16.0,1.0,3.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103292,102374,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,17,102839,,,Nicolas Lapentti,R,188.0,ECU,24.5776865161,27.0,1130.0,102796,5.0,,Magnus Norman,R,188.0,SWE,24.7830253251,5.0,2755.0,4-6 6-1 6-1,3,R64,103.0,4.0,1.0,64.0,33.0,25.0,17.0,12.0,2.0,5.0,4.0,1.0,80.0,51.0,28.0,11.0,12.0,6.0,13.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102796,102839,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,18,102035,,,Jonas Bjorkman,R,183.0,SWE,28.9691991786,51.0,790.0,101962,,,Younes El Aynaoui,R,193.0,MAR,29.4976043806,58.0,695.0,7-6(5) 6-2,3,R64,75.0,9.0,3.0,57.0,32.0,27.0,16.0,10.0,3.0,4.0,2.0,4.0,59.0,38.0,26.0,7.0,10.0,0.0,3.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,101962,102035,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,19,101611,,,Cedric Pioline,R,188.0,FRA,31.7399041752,20.0,1290.0,103018,,,Max Mirnyi,R,196.0,BLR,23.6824093087,38.0,920.0,7-6(2) 6-3,3,R64,75.0,8.0,2.0,66.0,38.0,32.0,21.0,11.0,2.0,2.0,14.0,2.0,53.0,31.0,30.0,11.0,10.0,1.0,2.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103018,101611,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,20,102450,10.0,,Tim Henman,R,185.0,GBR,26.5133470226,10.0,2010.0,102783,,,Rainer Schuettler,R,180.0,GER,24.8788501027,52.0,770.0,6-2 5-7 7-6(4),3,R64,139.0,11.0,4.0,96.0,64.0,41.0,17.0,16.0,3.0,8.0,2.0,4.0,97.0,52.0,34.0,21.0,16.0,9.0,15.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102450,102783,True,False
2001-404,Indian Wells Masters,Hard,64,M,20010312,21,103888,,WC,Mardy Fish,R,188.0,USA,19.2553045859,206.0,185.0,102882,15.0,,Mark Philippoussis,R,196.0,AUS,24.3422313484,15.0,1785.0,6-4 6-7(2) 6-4,3,R64,131.0,11.0,4.0,116.0,71.0,54.0,21.0,16.0,5.0,6.0,21.0,5.0,92.0,49.0,40.0,25.0,16.0,4.0,7.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103888,102882,True,False
2001-404,Indian Wells Masters,Hard,64,M,20010312,22,103017,,,Nicolas Kiefer,R,183.0,GER,23.6851471595,43.0,810.0,103819,,,Roger Federer,R,185.0,SUI,19.5920602327,21.0,1250.0,3-6 7-5 6-1,3,R64,117.0,4.0,5.0,88.0,44.0,30.0,24.0,14.0,7.0,10.0,5.0,4.0,101.0,58.0,38.0,20.0,14.0,13.0,18.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103819,103017,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,23,103163,,,Tommy Haas,R,188.0,GER,22.9404517454,22.0,1245.0,102106,,Q,Davide Sanguinetti,R,188.0,ITA,28.5448323066,55.0,751.0,6-3 1-6 7-5,3,R64,99.0,7.0,6.0,83.0,49.0,36.0,16.0,14.0,2.0,5.0,5.0,0.0,86.0,58.0,38.0,15.0,14.0,1.0,4.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102106,103163,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,24,101736,4.0,,Andre Agassi,R,180.0,USA,30.8692676249,4.0,2870.0,102271,,,Hicham Arazi,L,175.0,MAR,27.394934976,42.0,850.0,6-3 6-2,3,R64,62.0,5.0,1.0,54.0,32.0,24.0,9.0,9.0,4.0,6.0,0.0,2.0,42.0,19.0,8.0,10.0,8.0,2.0,7.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,101736,102271,True,False
2001-404,Indian Wells Masters,Hard,64,M,20010312,25,103720,6.0,,Lleyton Hewitt,R,180.0,AUS,20.0438056126,8.0,2385.0,102610,,,Albert Costa,R,180.0,ESP,25.7138945927,34.0,955.0,6-2 5-7 6-1,3,R64,128.0,8.0,5.0,66.0,31.0,28.0,18.0,13.0,4.0,7.0,2.0,2.0,82.0,54.0,26.0,16.0,14.0,5.0,12.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102610,103720,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,26,103387,,Q,Paradorn Srichaphan,R,185.0,THA,21.7440109514,121.0,332.0,102318,,,Andrei Pavel,R,183.0,ROU,27.1211498973,23.0,1235.0,2-6 6-1 6-4,3,R64,115.0,7.0,9.0,121.0,67.0,45.0,24.0,13.0,12.0,15.0,1.0,4.0,79.0,57.0,33.0,11.0,12.0,7.0,11.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102318,103387,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,27,102539,,,Bohdan Ulihrach,R,188.0,CZE,26.0479123888,54.0,751.0,102644,,,Franco Squillari,L,183.0,ARG,25.5550992471,18.0,1498.0,7-5 6-0,3,R64,71.0,2.0,2.0,57.0,27.0,22.0,16.0,9.0,5.0,6.0,3.0,5.0,60.0,36.0,20.0,10.0,9.0,5.0,10.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,102539,102644,True,False
2001-404,Indian Wells Masters,Hard,64,M,20010312,28,103454,,Q,Nicolas Massu,R,183.0,CHI,21.4209445585,66.0,631.0,103507,12.0,,Juan Carlos Ferrero,R,183.0,ESP,21.0787132101,13.0,1870.0,7-6(3) 6-7(4) 7-6(6),3,R64,210.0,6.0,4.0,136.0,79.0,55.0,26.0,18.0,8.0,12.0,16.0,7.0,123.0,68.0,48.0,28.0,18.0,3.0,7.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103507,103454,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,29,103096,13.0,,Arnaud Clement,R,173.0,FRA,23.2334017796,12.0,1920.0,102776,,,Andrew Ilie,R,180.0,AUS,24.8980150582,40.0,860.0,6-0 6-3,3,R64,49.0,0.0,0.0,42.0,23.0,17.0,13.0,8.0,1.0,2.0,2.0,3.0,40.0,16.0,9.0,7.0,7.0,1.0,6.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103096,102776,True,False
2001-404,Indian Wells Masters,Hard,64,M,20010312,30,101150,,,Gianluca Pozzi,L,180.0,ITA,35.7344284736,44.0,805.0,101543,,Q,Jeff Tarango,L,180.0,USA,32.3066392882,116.0,350.0,6-2 6-0,3,R64,52.0,7.0,2.0,37.0,18.0,15.0,14.0,7.0,0.0,0.0,1.0,0.0,39.0,27.0,11.0,3.0,7.0,1.0,6.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,101543,101150,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,31,102765,,,Nicolas Escude,R,185.0,FRA,24.93908282,36.0,945.0,103714,,,Andreas Vinciguerra,L,180.0,SWE,20.0574948665,46.0,800.0,7-6(7) 7-5,3,R64,124.0,4.0,5.0,86.0,43.0,27.0,26.0,12.0,3.0,5.0,5.0,1.0,89.0,50.0,30.0,21.0,12.0,3.0,6.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,102765,103714,True,False
2001-404,Indian Wells Masters,Hard,64,M,20010312,32,102563,,,Thomas Johansson,R,180.0,SWE,25.9685147159,26.0,1140.0,103498,2.0,,Marat Safin,R,193.0,RUS,21.1225188227,2.0,4300.0,7-5 7-5,3,R64,99.0,9.0,4.0,74.0,33.0,26.0,23.0,12.0,2.0,4.0,0.0,2.0,71.0,44.0,25.0,15.0,12.0,2.0,6.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103498,102563,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,33,102856,1.0,,Gustavo Kuerten,R,190.0,BRA,24.501026694,1.0,4425.0,103758,,WC,Taylor Dent,R,188.0,USA,19.8822724162,197.0,195.0,6-4 6-7(5) 6-2,3,R32,101.0,10.0,2.0,82.0,49.0,44.0,15.0,15.0,0.0,2.0,11.0,8.0,103.0,55.0,43.0,19.0,15.0,4.0,9.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102856,103758,True,False
2001-404,Indian Wells Masters,Hard,64,M,20010312,34,102998,,,Jan Michael Gambill,R,190.0,USA,23.7727583847,19.0,1325.0,102950,,,Fernando Vicente,R,180.0,ESP,24.0109514031,37.0,940.0,6-3 6-2,3,R32,67.0,7.0,3.0,60.0,32.0,25.0,17.0,9.0,2.0,2.0,2.0,1.0,52.0,36.0,23.0,7.0,8.0,2.0,5.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102998,102950,True,False
2001-404,Indian Wells Masters,Hard,64,M,20010312,35,101964,,WC,Goran Ivanisevic,L,193.0,CRO,29.4948665298,126.0,319.0,102358,9.0,,Thomas Enqvist,R,190.0,SWE,26.9979466119,9.0,2090.0,7-6(1) 6-3,3,R32,74.0,23.0,6.0,68.0,40.0,37.0,15.0,11.0,7.0,7.0,0.0,3.0,64.0,40.0,27.0,13.0,10.0,3.0,4.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102358,101964,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,36,102338,7.0,,Yevgeny Kafelnikov,R,190.0,RUS,27.06091718,6.0,2485.0,101532,,,Francisco Clavet,L,183.0,ESP,32.3805612594,31.0,1020.0,6-3 7-6(6),3,R32,83.0,5.0,6.0,79.0,37.0,29.0,24.0,11.0,4.0,5.0,2.0,1.0,53.0,31.0,21.0,18.0,10.0,2.0,4.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,101532,102338,False,True
2001-404,Indian Wells Masters,Hard,64,M,20010312,37,101948,3.0,,Pete Sampras,R,185.0,USA,29.582477755,3.0,3080.0,102148,,,Fabrice Santoro,R,178.0,FRA,28.2546201232,49.0,790.0,6-3 3-6 6-0,3,R32,99.0,7.0,9.0,75.0,36.0,30.0,20.0,12.0,1.0,2.0,0.0,1.0,83.0,41.0,26.0,21.0,12.0,3.0,7.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,101948,102148,True,False
