tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_hand_r,winner_hand_l,loser_hand_r,loser_hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F,player_1,player_2,player_1_win,player_2_win
2007-500,Halle,Grass,32,A,20070611,12,103484,3.0,,James Blake,R,185.0,USA,27.4524298426,8.0,2110.0,105023,,,Sam Querrey,R,198.0,USA,19.6769336071,80.0,512.0,4-6 6-4 6-3,3,R32,94.0,12.0,5.0,98.0,57.0,45.0,19.0,15.0,9.0,12.0,15.0,5.0,81.0,42.0,31.0,16.0,14.0,5.0,9.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,105023,103484,False,True
2007-500,Halle,Grass,32,A,20070611,13,104571,8.0,,Marcos Baghdatis,R,183.0,CYP,21.9822039699,18.0,1490.0,104468,,,Gilles Simon,R,183.0,FRA,22.4531143053,52.0,650.0,6-3 6-3,3,R32,70.0,6.0,2.0,51.0,28.0,21.0,15.0,9.0,1.0,2.0,2.0,6.0,65.0,38.0,25.0,9.0,9.0,3.0,7.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,104468,104571,False,True
2007-500,Halle,Grass,32,A,20070611,14,104417,,,Robin Soderling,R,193.0,SWE,22.8227241615,28.0,965.0,102905,,,Stefan Koubek,L,175.0,AUT,30.4366872005,63.0,578.0,5-7 6-3 7-5,3,R32,113.0,14.0,4.0,96.0,73.0,56.0,11.0,16.0,6.0,7.0,5.0,4.0,112.0,70.0,45.0,24.0,17.0,6.0,9.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,102905,104417,False,True
2007-500,Halle,Grass,32,A,20070611,15,104252,,,Florian Mayer,R,190.0,GER,23.6824093087,37.0,828.0,102306,,WC,Michael Kohlmann,R,188.0,GER,33.4127310062,1494.0,1.0,7-6(4) 7-5,3,R32,87.0,5.0,3.0,74.0,46.0,38.0,15.0,12.0,4.0,5.0,7.0,5.0,77.0,50.0,39.0,12.0,12.0,1.0,3.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,104252,102306,True,False
2007-500,Halle,Grass,32,A,20070611,16,103786,2.0,,Nikolay Davydenko,R,178.0,RUS,26.0232717317,3.0,3040.0,103781,,,Jurgen Melzer,L,183.0,AUT,26.0533880903,31.0,950.0,7-6(6) 4-6 6-2,3,R32,120.0,15.0,10.0,91.0,58.0,51.0,12.0,15.0,1.0,3.0,6.0,5.0,94.0,57.0,40.0,18.0,15.0,3.0,6.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,103786,103781,True,False
2007-500,Halle,Grass,32,A,20070611,17,103813,,,Jarkko Nieminen,L,185.0,FIN,25.8836413415,22.0,1240.0,102318,,LL,Andrei Pavel,R,183.0,ROU,33.3689253936,124.0,345.0,7-6(5) 3-6 6-1,3,R16,110.0,3.0,4.0,78.0,48.0,36.0,15.0,14.0,1.0,5.0,8.0,3.0,92.0,53.0,38.0,14.0,14.0,6.0,11.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,103813,102318,True,False
2007-500,Halle,Grass,32,A,20070611,18,102967,,,Marc Gicquel,R,188.0,FRA,30.1984941821,42.0,746.0,103794,,,Benjamin Becker,R,178.0,GER,25.9849418207,44.0,734.0,6-2 7-6(5),3,R16,95.0,10.0,2.0,67.0,42.0,34.0,16.0,10.0,6.0,6.0,7.0,0.0,70.0,32.0,26.0,19.0,10.0,6.0,8.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,102967,103794,True,False
2007-500,Halle,Grass,32,A,20070611,19,104607,4.0,,Tomas Berdych,R,196.0,CZE,21.7303216975,13.0,1875.0,102148,,,Fabrice Santoro,R,178.0,FRA,34.5023956194,53.0,621.0,6-3 7-6(5),3,R16,86.0,9.0,3.0,63.0,37.0,29.0,18.0,10.0,2.0,2.0,5.0,2.0,71.0,40.0,29.0,16.0,11.0,1.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,104607,102148,True,False
2007-500,Halle,Grass,32,A,20070611,20,104022,6.0,,Mikhail Youzhny,R,183.0,RUS,24.9609856263,14.0,1800.0,104217,,Q,Simon Stadler,L,183.0,GER,23.8932238193,227.0,167.0,6-4 1-6 6-3,3,R16,122.0,7.0,1.0,92.0,61.0,43.0,14.0,13.0,4.0,7.0,5.0,2.0,86.0,54.0,39.0,14.0,13.0,7.0,10.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,104022,104217,True,False
2007-500,Halle,Grass,32,A,20070611,21,104259,,,Philipp Kohlschreiber,R,178.0,GER,23.65229295,34.0,890.0,103529,,Q,Aisam Ul Haq Qureshi,R,183.0,PAK,27.2334017796,304.0,114.0,6-4 6-3,3,R16,73.0,6.0,1.0,53.0,31.0,27.0,13.0,9.0,0.0,0.0,5.0,2.0,55.0,40.0,27.0,8.0,10.0,4.0,7.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,103529,104259,False,True
2007-500,Halle,Grass,32,A,20070611,22,103484,3.0,,James Blake,R,185.0,USA,27.4524298426,8.0,2110.0,105095,,,Evgeny Korolev,R,185.0,KAZ,19.3210130048,84.0,500.0,7-5 6-1,3,R16,65.0,16.0,3.0,55.0,32.0,29.0,12.0,10.0,0.0,0.0,0.0,4.0,67.0,39.0,27.0,11.0,9.0,6.0,9.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,103484,105095,True,False
2007-500,Halle,Grass,32,A,20070611,23,104571,8.0,,Marcos Baghdatis,R,183.0,CYP,21.9822039699,18.0,1490.0,104417,,,Robin Soderling,R,193.0,SWE,22.8227241615,28.0,965.0,6-7(9) 6-4 6-3,3,R16,121.0,14.0,0.0,96.0,51.0,43.0,26.0,16.0,2.0,4.0,7.0,5.0,98.0,59.0,46.0,17.0,15.0,4.0,8.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,104417,104571,False,True
2007-500,Halle,Grass,32,A,20070611,24,104252,,,Florian Mayer,R,190.0,GER,23.6824093087,37.0,828.0,103786,2.0,,Nikolay Davydenko,R,178.0,RUS,26.0232717317,3.0,3040.0,6-4 6-4,3,R16,71.0,3.0,3.0,54.0,30.0,22.0,18.0,10.0,3.0,4.0,3.0,5.0,62.0,30.0,25.0,14.0,10.0,1.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,103786,104252,False,True
2007-500,Halle,Grass,32,A,20070611,25,103813,,,Jarkko Nieminen,L,185.0,FIN,25.8836413415,22.0,1240.0,102967,,,Marc Gicquel,R,188.0,FRA,30.1984941821,42.0,746.0,6-4 RET,3,QF,31.0,3.0,0.0,32.0,18.0,14.0,7.0,5.0,0.0,0.0,3.0,0.0,23.0,15.0,12.0,5.0,5.0,0.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,103813,102967,True,False
2007-500,Halle,Grass,32,A,20070611,26,104607,4.0,,Tomas Berdych,R,196.0,CZE,21.7303216975,13.0,1875.0,104022,6.0,,Mikhail Youzhny,R,183.0,RUS,24.9609856263,14.0,1800.0,W/O,3,QF,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,104607,104022,True,False
2007-500,Halle,Grass,32,A,20070611,27,104259,,,Philipp Kohlschreiber,R,178.0,GER,23.65229295,34.0,890.0,103484,3.0,,James Blake,R,185.0,USA,27.4524298426,8.0,2110.0,6-4 6-3,3,QF,72.0,5.0,0.0,52.0,29.0,26.0,15.0,10.0,0.0,0.0,10.0,4.0,59.0,29.0,22.0,13.0,9.0,2.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,104259,103484,True,False
2007-500,Halle,Grass,32,A,20070611,28,104571,8.0,,Marcos Baghdatis,R,183.0,CYP,21.9822039699,18.0,1490.0,104252,,,Florian Mayer,R,190.0,GER,23.6824093087,37.0,828.0,6-3 6-3,3,QF,59.0,9.0,0.0,52.0,32.0,26.0,14.0,9.0,1.0,1.0,1.0,0.0,51.0,39.0,23.0,7.0,9.0,2.0,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,104252,104571,False,True
2007-500,Halle,Grass,32,A,20070611,29,104607,4.0,,Tomas Berdych,R,196.0,CZE,21.7303216975,13.0,1875.0,103813,,,Jarkko Nieminen,L,185.0,FIN,25.8836413415,22.0,1240.0,7-6(5) 6-4,3,SF,84.0,7.0,4.0,65.0,37.0,31.0,16.0,11.0,2.0,3.0,4.0,1.0,75.0,44.0,30.0,18.0,11.0,4.0,6.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,104607,103813,True,False
2007-500,Halle,Grass,32,A,20070611,30,104571,8.0,,Marcos Baghdatis,R,183.0,CYP,21.9822039699,18.0,1490.0,104259,,,Philipp Kohlschreiber,R,178.0,GER,23.65229295,34.0,890.0,7-6(1) 6-4,3,SF,101.0,6.0,2.0,66.0,35.0,30.0,17.0,11.0,6.0,7.0,6.0,2.0,92.0,54.0,35.0,19.0,11.0,9.0,11.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,104571,104259,True,False
2007-500,Halle,Grass,32,A,20070611,31,104607,4.0,,Tomas Berdych,R,196.0,CZE,21.7303216975,13.0,1875.0,104571,8.0,,Marcos Baghdatis,R,183.0,CYP,21.9822039699,18.0,1490.0,7-5 6-4,3,F,81.0,8.0,2.0,63.0,37.0,35.0,14.0,11.0,3.0,3.0,4.0,2.0,67.0,40.0,33.0,11.0,11.0,3.0,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,104607,104571,True,False
2007-568,St. Petersburg,Carpet,32,A,20071022,1,103786,1.0,,Nikolay Davydenko,R,178.0,RUS,26.3874058864,4.0,3250.0,103835,,,Filippo Volandri,R,183.0,ITA,26.1273100616,44.0,721.0,6-1 6-1,3,R32,57.0,2.0,1.0,35.0,18.0,17.0,9.0,7.0,0.0,1.0,1.0,2.0,52.0,26.0,12.0,7.0,7.0,3.0,9.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,103835,103786,False,True
2007-568,St. Petersburg,Carpet,32,A,20071022,2,105227,,Q,Marin Cilic,R,198.0,CRO,19.0636550308,102.0,428.0,103862,,WC,Michail Elgin,R,183.0,RUS,26.0205338809,299.0,121.0,6-3 6-4,3,R32,64.0,10.0,3.0,51.0,34.0,29.0,8.0,10.0,0.0,1.0,3.0,2.0,58.0,35.0,22.0,12.0,9.0,0.0,3.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,105227,103862,True,False
2007-568,St. Petersburg,Carpet,32,A,20071022,3,103454,,,Nicolas Massu,R,183.0,CHI,28.0328542094,78.0,506.0,104559,,,Teymuraz Gabashvili,R,188.0,RUS,22.4147843943,103.0,420.0,3-6 6-3 6-4,3,R32,118.0,3.0,0.0,90.0,64.0,43.0,19.0,14.0,6.0,7.0,3.0,2.0,74.0,48.0,33.0,18.0,14.0,4.0,6.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,103454,104559,True,False
2007-568,St. Petersburg,Carpet,32,A,20071022,4,105208,,,Ernests Gulbis,R,190.0,LAT,19.1430527036,47.0,698.0,102563,8.0,,Thomas Johansson,R,180.0,SWE,32.5804243669,38.0,770.0,6-2 6-1,3,R32,47.0,11.0,1.0,38.0,23.0,22.0,8.0,7.0,3.0,3.0,2.0,2.0,42.0,24.0,12.0,7.0,8.0,1.0,6.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,105208,102563,True,False
2007-568,St. Petersburg,Carpet,32,A,20071022,5,103808,4.0,,Potito Starace,R,188.0,ITA,26.2724161533,28.0,937.0,104019,,,Kristof Vliegen,R,193.0,BEL,25.3333333333,85.0,464.0,3-6 6-4 7-6(3),3,R32,133.0,3.0,2.0,93.0,72.0,51.0,9.0,15.0,5.0,9.0,6.0,4.0,108.0,66.0,44.0,21.0,16.0,5.0,9.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,103808,104019,True,False
2007-568,St. Petersburg,Carpet,32,A,20071022,6,104783,,Q,Mikhail Ledovskikh,R,188.0,RUS,21.2046543463,220.0,180.0,105062,,Q,Mikhail Kukushkin,R,183.0,KAZ,19.8220396988,207.0,197.0,7-5 6-3,3,R32,79.0,20.0,2.0,68.0,41.0,39.0,9.0,11.0,0.0,0.0,5.0,1.0,62.0,45.0,35.0,6.0,10.0,3.0,5.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,104783,105062,True,False
2007-568,St. Petersburg,Carpet,32,A,20071022,7,104620,,,Simone Bolelli,R,183.0,ITA,22.0369609856,91.0,449.0,102035,,,Jonas Bjorkman,R,183.0,SWE,35.5811088296,62.0,600.0,7-6(8) 6-2,3,R32,112.0,6.0,1.0,82.0,57.0,38.0,15.0,10.0,2.0,2.0,2.0,4.0,81.0,48.0,35.0,14.0,10.0,4.0,6.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,104620,102035,True,False
2007-568,St. Petersburg,Carpet,32,A,20071022,8,104269,6.0,,Fernando Verdasco,L,188.0,ESP,23.9342915811,30.0,935.0,102381,,,Werner Eschauer,R,188.0,AUT,33.4893908282,67.0,568.0,7-6(4) 6-1,3,R32,82.0,3.0,1.0,56.0,46.0,37.0,7.0,10.0,0.0,1.0,7.0,6.0,70.0,31.0,23.0,18.0,9.0,1.0,4.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,102381,104269,False,True
2007-568,St. Petersburg,Carpet,32,A,20071022,9,104259,7.0,,Philipp Kohlschreiber,R,178.0,GER,24.0164271047,34.0,895.0,105095,,,Evgeny Korolev,R,185.0,KAZ,19.6851471595,89.0,460.0,7-6(4) 6-3,3,R32,99.0,5.0,1.0,73.0,52.0,36.0,11.0,11.0,2.0,4.0,3.0,4.0,64.0,38.0,24.0,12.0,10.0,4.0,7.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,104259,105095,True,False
2007-568,St. Petersburg,Carpet,32,A,20071022,10,104707,,WC,Denis Matsukevitch,R,190.0,RUS,21.568788501,385.0,84.0,103857,,,Igor Kunitsyn,R,180.0,RUS,26.0588637919,100.0,429.0,7-6(2) 6-3,3,R32,96.0,3.0,3.0,74.0,40.0,29.0,19.0,11.0,2.0,3.0,2.0,1.0,62.0,38.0,26.0,10.0,10.0,1.0,3.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,103857,104707,False,True
2007-568,St. Petersburg,Carpet,32,A,20071022,11,104339,,,Mario Ancic,R,196.0,CRO,23.5619438741,37.0,795.0,102839,,,Nicolas Lapentti,R,188.0,ECU,31.189596167,111.0,401.0,6-4 6-1,3,R32,67.0,4.0,1.0,41.0,26.0,20.0,11.0,8.0,0.0,1.0,3.0,1.0,52.0,27.0,19.0,7.0,9.0,1.0,6.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,104339,102839,True,False
2007-568,St. Petersburg,Carpet,32,A,20071022,12,104022,3.0,,Mikhail Youzhny,R,183.0,RUS,25.325119781,19.0,1410.0,102925,,,Justin Gimelstob,R,196.0,USA,30.7351129363,549.0,40.0,6-2 6-4,3,R32,68.0,5.0,1.0,46.0,25.0,20.0,17.0,9.0,1.0,1.0,1.0,2.0,53.0,26.0,18.0,12.0,9.0,0.0,3.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,104022,102925,True,False
2007-568,St. Petersburg,Carpet,32,A,20071022,13,104098,5.0,,Dmitry Tursunov,R,185.0,RUS,24.8596851472,27.0,950.0,103781,,,Jurgen Melzer,L,183.0,AUT,26.417522245,60.0,610.0,7-6(6) 7-6(0),3,R32,112.0,7.0,5.0,86.0,56.0,44.0,16.0,12.0,4.0,5.0,4.0,3.0,95.0,64.0,44.0,16.0,12.0,7.0,8.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,103781,104098,False,True
2007-568,St. Petersburg,Carpet,32,A,20071022,14,104081,,,Boris Pashanski,R,180.0,SRB,24.9664613279,84.0,472.0,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,24.3832991102,97.0,432.0,7-6(6) 6-4,3,R32,109.0,5.0,1.0,84.0,56.0,35.0,14.0,11.0,4.0,7.0,2.0,4.0,70.0,37.0,26.0,13.0,11.0,3.0,7.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,104081,104198,True,False
2007-568,St. Petersburg,Carpet,32,A,20071022,15,104160,,Q,Lukas Dlouhy,R,185.0,CZE,24.5366187543,131.0,330.0,105189,,WC,Pavel Chekhov,R,,RUS,19.2361396304,334.0,101.0,7-6(5) 6-4,3,R32,74.0,4.0,4.0,75.0,53.0,42.0,13.0,11.0,2.0,2.0,14.0,3.0,70.0,44.0,39.0,10.0,11.0,2.0,3.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,104160,105189,True,False
2007-568,St. Petersburg,Carpet,32,A,20071022,16,104918,2.0,,Andy Murray,R,190.0,GBR,20.4380561259,16.0,1480.0,103018,,,Max Mirnyi,R,196.0,BLR,30.2943189596,121.0,360.0,6-2 6-2,3,R32,52.0,3.0,0.0,39.0,21.0,18.0,14.0,8.0,0.0,0.0,4.0,4.0,44.0,25.0,17.0,7.0,8.0,2.0,6.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,103018,104918,False,True
2007-568,St. Petersburg,Carpet,32,A,20071022,17,105227,,Q,Marin Cilic,R,198.0,CRO,19.0636550308,102.0,428.0,103786,1.0,,Nikolay Davydenko,R,178.0,RUS,26.3874058864,4.0,3250.0,1-6 7-5 6-1,3,R16,116.0,4.0,0.0,82.0,45.0,29.0,20.0,13.0,4.0,7.0,1.0,10.0,82.0,58.0,39.0,8.0,13.0,4.0,8.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,103786,105227,False,True
2007-568,St. Petersburg,Carpet,32,A,20071022,18,105208,,,Ernests Gulbis,R,190.0,LAT,19.1430527036,47.0,698.0,103454,,,Nicolas Massu,R,183.0,CHI,28.0328542094,78.0,506.0,6-1 6-2,3,R16,51.0,14.0,0.0,41.0,29.0,28.0,6.0,8.0,1.0,1.0,1.0,2.0,45.0,23.0,13.0,8.0,7.0,4.0,8.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,105208,103454,True,False
2007-568,St. Petersburg,Carpet,32,A,20071022,19,103808,4.0,,Potito Starace,R,188.0,ITA,26.2724161533,28.0,937.0,104783,,Q,Mikhail Ledovskikh,R,188.0,RUS,21.2046543463,220.0,180.0,7-6(4) 6-2,3,R16,88.0,2.0,1.0,72.0,51.0,36.0,13.0,10.0,5.0,6.0,7.0,4.0,64.0,34.0,23.0,14.0,10.0,1.0,4.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,104783,103808,False,True
2007-568,St. Petersburg,Carpet,32,A,20071022,20,104269,6.0,,Fernando Verdasco,L,188.0,ESP,23.9342915811,30.0,935.0,104620,,,Simone Bolelli,R,183.0,ITA,22.0369609856,91.0,449.0,6-4 6-4,3,R16,77.0,5.0,1.0,55.0,46.0,36.0,6.0,10.0,1.0,1.0,1.0,2.0,69.0,37.0,25.0,19.0,10.0,7.0,9.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,104620,104269,False,True
2007-568,St. Petersburg,Carpet,32,A,20071022,21,104259,7.0,,Philipp Kohlschreiber,R,178.0,GER,24.0164271047,34.0,895.0,104707,,WC,Denis Matsukevitch,R,190.0,RUS,21.568788501,385.0,84.0,6-1 6-1,3,R16,59.0,0.0,0.0,41.0,24.0,20.0,10.0,7.0,2.0,2.0,1.0,0.0,47.0,25.0,12.0,10.0,7.0,6.0,11.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,104707,104259,False,True
2007-568,St. Petersburg,Carpet,32,A,20071022,22,104022,3.0,,Mikhail Youzhny,R,183.0,RUS,25.325119781,19.0,1410.0,104339,,,Mario Ancic,R,196.0,CRO,23.5619438741,37.0,795.0,6-4 6-2,3,R16,85.0,3.0,4.0,55.0,31.0,25.0,16.0,9.0,4.0,4.0,0.0,3.0,62.0,38.0,20.0,14.0,9.0,4.0,7.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,104339,104022,False,True
2007-568,St. Petersburg,Carpet,32,A,20071022,23,104098,5.0,,Dmitry Tursunov,R,185.0,RUS,24.8596851472,27.0,950.0,104081,,,Boris Pashanski,R,180.0,SRB,24.9664613279,84.0,472.0,4-6 6-3 6-4,3,R16,112.0,14.0,6.0,86.0,43.0,35.0,24.0,15.0,2.0,4.0,4.0,2.0,80.0,45.0,34.0,18.0,14.0,0.0,3.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,104098,104081,True,False
2007-568,St. Petersburg,Carpet,32,A,20071022,24,104918,2.0,,Andy Murray,R,190.0,GBR,20.4380561259,16.0,1480.0,104160,,Q,Lukas Dlouhy,R,185.0,CZE,24.5366187543,131.0,330.0,6-2 6-4,3,R16,70.0,3.0,3.0,69.0,40.0,31.0,12.0,9.0,4.0,5.0,4.0,5.0,61.0,38.0,25.0,5.0,9.0,2.0,6.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,104918,104160,True,False
2007-568,St. Petersburg,Carpet,32,A,20071022,25,105227,,Q,Marin Cilic,R,198.0,CRO,19.0636550308,102.0,428.0,105208,,,Ernests Gulbis,R,190.0,LAT,19.1430527036,47.0,698.0,6-4 6-4,3,QF,84.0,9.0,1.0,60.0,30.0,23.0,21.0,10.0,1.0,1.0,2.0,4.0,72.0,44.0,32.0,12.0,10.0,7.0,9.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,105208,105227,False,True
